time_s,phase,requested_cm_s,measured_cm_s,forward_cm,sideways_cm
6.070000000000000284e+00,2.000000000000000000e+00,2.000000000000000000e+02,1.977405146805554352e+02,7.855413554543104055e+02,-2.149701592617780488e+00
6.080000000000000071e+00,2.000000000000000000e+00,2.000000000000000000e+02,1.792842656112612474e+02,7.874008551661452202e+02,-2.201778803489840897e+00
6.089999999999999858e+00,2.000000000000000000e+00,2.000000000000000000e+02,1.972774248447817627e+02,7.893133771182849614e+02,-2.122739844849324875e+00
6.100000000000000533e+00,2.000000000000000000e+00,2.000000000000000000e+02,1.785618914319256874e+02,7.911748451461478453e+02,-2.179457105120589322e+00
6.110000000000000320e+00,2.000000000000000000e+00,2.000000000000000000e+02,1.974660622144459978e+02,7.930984417970715867e+02,-2.097427885384612001e+00
6.120000000000000107e+00,2.000000000000000000e+00,2.000000000000000000e+02,1.817943365432137171e+02,7.949712328137768509e+02,-2.158669128116707192e+00
6.129999999999999893e+00,2.000000000000000000e+00,2.000000000000000000e+02,1.925678492402707604e+02,7.968743839561043387e+02,-2.075314743896439662e+00
6.140000000000000568e+00,2.000000000000000000e+00,2.000000000000000000e+02,1.842120797363114377e+02,7.987520218092458890e+02,-2.112336183337496287e+00
6.150000000000000355e+00,2.000000000000000000e+00,2.000000000000000000e+02,1.967504729177564116e+02,8.006840745630108813e+02,-2.003988559941415115e+00
6.160000000000000142e+00,2.000000000000000000e+00,2.000000000000000000e+02,1.919976503042535114e+02,8.026155008222287961e+02,-2.027041436843850075e+00
6.169999999999999929e+00,2.000000000000000000e+00,2.000000000000000000e+02,1.869298998732064376e+02,8.045216582504261851e+02,-1.914434045942647211e+00
6.179999999999999716e+00,2.000000000000000000e+00,2.000000000000000000e+02,1.961849738638810834e+02,8.064658074438085578e+02,-1.918600981454824828e+00
6.190000000000000391e+00,2.000000000000000000e+00,2.000000000000000000e+02,1.860500307444656585e+02,8.083769415650849623e+02,-1.795713994040521566e+00
6.200000000000000178e+00,2.000000000000000000e+00,2.000000000000000000e+02,1.965451375099140989e+02,8.102951335066421734e+02,-1.826735231162934348e+00
6.209999999999999964e+00,2.000000000000000000e+00,2.000000000000000000e+02,1.914691765248391846e+02,8.122050767082896527e+02,-1.692457690548133664e+00
6.219999999999999751e+00,2.000000000000000000e+00,2.000000000000000000e+02,1.901344166402483609e+02,8.140767412736424831e+02,-1.746191734912663440e+00
6.230000000000000426e+00,2.000000000000000000e+00,2.000000000000000000e+02,1.977673861439645009e+02,8.159849363014470782e+02,-1.611200601830113266e+00
6.240000000000000213e+00,2.000000000000000000e+00,2.000000000000000000e+02,2.002971880347776903e+02,8.179166808877935182e+02,-1.675878925896478355e+00
6.250000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+02,1.968285056016973442e+02,8.198483498571429209e+02,-1.535298846744257428e+00
6.259999999999999787e+00,2.000000000000000000e+00,2.000000000000000000e+02,2.005806735891884500e+02,8.217774840261254212e+02,-1.605161213245164031e+00
6.270000000000000462e+00,2.000000000000000000e+00,2.000000000000000000e+02,1.978956640326613581e+02,8.236935417440652145e+02,-1.473481833840934785e+00
6.280000000000000249e+00,2.000000000000000000e+00,2.000000000000000000e+02,1.951349373330405967e+02,8.255958001478184087e+02,-1.556201467302508634e+00
6.290000000000000036e+00,2.000000000000000000e+00,2.000000000000000000e+02,2.047857525017080036e+02,8.275379090485081406e+02,-1.416295982329700109e+00
6.299999999999999822e+00,2.000000000000000000e+00,2.000000000000000000e+02,2.011988708536549950e+02,8.294793319615928340e+02,-1.501641282130414590e+00
6.310000000000000497e+00,2.000000000000000000e+00,2.000000000000000000e+02,1.969331711474866893e+02,8.314096004812306546e+02,-1.374049317182910457e+00
6.320000000000000284e+00,2.000000000000000000e+00,2.000000000000000000e+02,1.936505605713461193e+02,8.333032576895762986e+02,-1.410561013325143609e+00
6.330000000000000071e+00,2.000000000000000000e+00,2.000000000000000000e+02,1.939324416015166435e+02,8.352170846613556705e+02,-1.275355724045835082e+00
6.339999999999999858e+00,2.000000000000000000e+00,2.000000000000000000e+02,1.906425436957783859e+02,8.370994770741509683e+02,-1.312468080912028379e+00
6.350000000000000533e+00,2.000000000000000000e+00,2.000000000000000000e+02,1.952043023195033129e+02,8.390039004832823366e+02,-1.171894420904038503e+00
6.360000000000000320e+00,2.000000000000000000e+00,2.000000000000000000e+02,1.900245242010060451e+02,8.408915106450217536e+02,-1.199217859466155556e+00
6.370000000000000107e+00,2.000000000000000000e+00,2.000000000000000000e+02,1.941099122762513502e+02,8.427710451991794116e+02,-1.043336826141249674e+00
6.379999999999999893e+00,2.000000000000000000e+00,2.000000000000000000e+02,1.942983535308930527e+02,8.446921566525010121e+02,-1.061894009635723890e+00
6.390000000000000568e+00,2.000000000000000000e+00,2.000000000000000000e+02,2.013212399890520885e+02,8.466596328019670636e+02,-9.075531795504425681e-01
6.400000000000000355e+00,2.000000000000000000e+00,2.000000000000000000e+02,1.912202252629840018e+02,8.485826901383525183e+02,-9.127177549421818803e-01
6.410000000000000142e+00,2.000000000000000000e+00,2.000000000000000000e+02,2.035160309007686408e+02,8.505589986267132190e+02,-7.615051584744888524e-01
6.419999999999999929e+00,2.000000000000000000e+00,2.000000000000000000e+02,1.926693838074184839e+02,8.524933068822308542e+02,-7.658683498730102235e-01
6.429999999999999716e+00,2.000000000000000000e+00,2.000000000000000000e+02,2.049512346618778622e+02,8.544657372740875871e+02,-6.093873533169323897e-01
6.440000000000000391e+00,2.000000000000000000e+00,2.000000000000000000e+02,1.869498838176241691e+02,8.563649995285331897e+02,-5.986600404340476356e-01
6.450000000000000178e+00,2.000000000000000000e+00,2.000000000000000000e+02,1.980099931030501068e+02,8.582903578601275285e+02,-4.354335539278049172e-01
6.459999999999999964e+00,2.000000000000000000e+00,2.000000000000000000e+02,1.862372847482900511e+02,8.601548599447684182e+02,-4.271377243361315079e-01
6.469999999999999751e+00,2.000000000000000000e+00,2.000000000000000000e+02,2.000576523874027828e+02,8.620972496174857724e+02,-2.492781793122435252e-01
6.480000000000000426e+00,2.000000000000000000e+00,2.000000000000000000e+02,1.924422754544590362e+02,8.639803049966086519e+02,-2.549690942167877616e-01
6.490000000000000213e+00,2.000000000000000000e+00,2.000000000000000000e+02,1.938792879090343604e+02,8.658744308660430988e+02,-1.004448289812457928e-01
6.500000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+02,1.952320167441370700e+02,8.677831825559005665e+02,-8.796282823661363826e-02
6.509999999999999787e+00,2.000000000000000000e+00,2.000000000000000000e+02,1.944954809441169630e+02,8.696878918285500504e+02,8.158234816700626890e-02
6.520000000000000462e+00,2.000000000000000000e+00,2.000000000000000000e+02,2.006881248634466601e+02,8.716168485048818866e+02,7.526591307446428569e-02
6.530000000000000249e+00,2.000000000000000000e+00,2.000000000000000000e+02,1.994263955494418497e+02,8.735447930739647973e+02,2.739259656156415312e-01
6.540000000000000036e+00,2.000000000000000000e+00,2.000000000000000000e+02,2.023676784263280695e+02,8.754903269464660980e+02,2.884656219649134323e-01
6.549999999999999822e+00,2.000000000000000000e+00,2.000000000000000000e+02,1.972110403810505375e+02,8.774504261180491085e+02,4.461320051418375954e-01
6.560000000000000497e+00,2.000000000000000000e+00,2.000000000000000000e+02,1.979912899252800571e+02,8.793977043557542856e+02,4.753350599521530273e-01
6.570000000000000284e+00,2.000000000000000000e+00,2.000000000000000000e+02,1.960500087218537715e+02,8.813433191643804321e+02,6.378571080029002971e-01
6.580000000000000071e+00,2.000000000000000000e+00,2.000000000000000000e+02,2.029524606965097178e+02,8.832842539203120396e+02,6.653231821757241704e-01
6.589999999999999858e+00,2.000000000000000000e+00,2.000000000000000000e+02,1.894377912711677254e+02,8.852098956618444845e+02,8.305199905129768689e-01
6.600000000000000533e+00,2.000000000000000000e+00,2.000000000000000000e+02,2.052468541152706791e+02,8.871582756203101781e+02,8.630158954798590187e-01
6.610000000000000320e+00,2.000000000000000000e+00,2.000000000000000000e+02,1.886084792869335729e+02,8.890743190720730809e+02,1.014546602771261741e+00
6.620000000000000107e+00,2.000000000000000000e+00,2.000000000000000000e+02,2.041203104036809748e+02,8.910242992077425015e+02,1.014325220172921149e+00
6.629999999999999893e+00,2.000000000000000000e+00,2.000000000000000000e+02,1.884134201915123299e+02,8.929483705754919356e+02,1.165675550417198281e+00
6.640000000000000568e+00,2.000000000000000000e+00,2.000000000000000000e+02,1.980394944572157954e+02,8.948756957679690913e+02,1.148205464796823394e+00
6.650000000000000355e+00,2.000000000000000000e+00,2.000000000000000000e+02,2.015207862330584589e+02,8.968596699116142190e+02,1.226046322910794961e+00
6.660000000000000142e+00,2.000000000000000000e+00,2.000000000000000000e+02,2.013415536398650545e+02,8.988122229787528568e+02,1.180542448057604776e+00
6.669999999999999929e+00,2.000000000000000000e+00,2.000000000000000000e+02,1.937580201412454812e+02,9.007552543796679174e+02,1.242605146270001626e+00
6.679999999999999716e+00,2.000000000000000000e+00,2.000000000000000000e+02,1.981164154169274809e+02,9.027139415630987287e+02,1.215513770232656388e+00
6.690000000000000391e+00,2.000000000000000000e+00,2.000000000000000000e+02,1.927542421140450699e+02,9.046652461758171739e+02,1.261439798665361156e+00
6.700000000000000178e+00,2.000000000000000000e+00,2.000000000000000000e+02,1.942819803840930035e+02,9.065985991178525865e+02,1.223453003146628415e+00
6.709999999999999964e+00,2.000000000000000000e+00,2.000000000000000000e+02,1.921580893914423029e+02,9.085314018881524589e+02,1.254638919242735629e+00
6.719999999999999751e+00,2.000000000000000000e+00,2.000000000000000000e+02,1.997375234856037878e+02,9.105015789837058264e+02,1.189021795139203697e+00
6.730000000000000426e+00,2.000000000000000000e+00,2.000000000000000000e+02,1.906864701531587514e+02,9.124374204043025429e+02,1.214133276182686627e+00
6.740000000000000213e+00,2.000000000000000000e+00,2.000000000000000000e+02,1.982863805682446241e+02,9.143776943194584419e+02,1.161000068085130010e+00
6.750000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+02,1.920979931148420690e+02,9.163004870399289530e+02,1.204141513951055842e+00
6.759999999999999787e+00,2.000000000000000000e+00,2.000000000000000000e+02,2.039557111631115731e+02,9.182685901378413291e+02,1.138589756592400803e+00
6.770000000000000462e+00,2.000000000000000000e+00,2.000000000000000000e+02,1.951849581555117084e+02,9.202215009424865002e+02,1.191229542196227120e+00
6.780000000000000249e+00,2.000000000000000000e+00,2.000000000000000000e+02,1.991079407417240077e+02,9.221598672303890680e+02,1.136687384131867873e+00
6.790000000000000036e+00,2.000000000000000000e+00,2.000000000000000000e+02,1.965951297002063711e+02,9.241153513124986603e+02,1.181373046523370496e+00
6.799999999999999822e+00,2.000000000000000000e+00,2.000000000000000000e+02,1.959824529702591462e+02,9.260829777453851648e+02,1.139253404890059551e+00
6.810000000000000497e+00,2.000000000000000000e+00,2.000000000000000000e+02,2.052179733255606209e+02,9.280797404518722260e+02,1.176676764265266684e+00
6.820000000000000284e+00,2.000000000000000000e+00,2.000000000000000000e+02,1.880361088528354685e+02,9.300140576180180005e+02,1.139482986498609574e+00
6.830000000000000071e+00,2.000000000000000000e+00,2.000000000000000000e+02,2.063513816160477461e+02,9.320115824220415561e+02,1.163384363108201702e+00
6.839999999999999858e+00,2.000000000000000000e+00,2.000000000000000000e+02,1.939176639583970996e+02,9.339754965147280927e+02,1.139062797295385732e+00
6.850000000000000533e+00,2.000000000000000000e+00,2.000000000000000000e+02,1.981000044274069296e+02,9.359427003664760605e+02,1.172310277814111235e+00
6.860000000000000320e+00,2.000000000000000000e+00,2.000000000000000000e+02,1.999110135460632307e+02,9.379189943419333986e+02,1.133584817332490724e+00
6.870000000000000107e+00,2.000000000000000000e+00,2.000000000000000000e+02,2.021634204675422666e+02,9.399152361090967815e+02,1.185831218261185649e+00
6.879999999999999893e+00,2.000000000000000000e+00,2.000000000000000000e+02,1.932424590714118153e+02,9.418595269407031765e+02,1.137075809141365079e+00
6.890000000000000568e+00,2.000000000000000000e+00,2.000000000000000000e+02,2.102528653083259087e+02,9.438695193062958424e+02,1.196725259553932830e+00
6.900000000000000355e+00,2.000000000000000000e+00,2.000000000000000000e+02,1.972798263822264744e+02,9.458369016273504712e+02,1.118241691436584473e+00
6.910000000000000142e+00,2.000000000000000000e+00,2.000000000000000000e+02,2.023910503320298062e+02,9.478266965720058579e+02,1.170157400990979202e+00
6.919999999999999929e+00,2.000000000000000000e+00,2.000000000000000000e+02,1.949653830736781401e+02,9.498014039405367157e+02,1.107651646710476001e+00
6.929999999999999716e+00,2.000000000000000000e+00,2.000000000000000000e+02,1.992809899412185644e+02,9.517536037730103544e+02,1.159258883926267192e+00
6.940000000000000391e+00,2.000000000000000000e+00,2.000000000000000000e+02,1.959030365691911015e+02,9.536967060205221287e+02,1.089889333799389126e+00
6.950000000000000178e+00,2.000000000000000000e+00,2.000000000000000000e+02,1.973469388407870326e+02,9.556476533098422124e+02,1.135324544014678860e+00
6.959999999999999964e+00,2.000000000000000000e+00,2.000000000000000000e+02,1.957852441388353384e+02,9.576201136993303180e+02,1.084073947857268960e+00
6.969999999999999751e+00,2.000000000000000000e+00,2.000000000000000000e+02,1.991676806331369107e+02,9.596096743464948986e+02,1.126218549401989177e+00
6.980000000000000426e+00,2.000000000000000000e+00,2.000000000000000000e+02,1.955413524801092535e+02,9.615598746201214908e+02,1.076018596419610951e+00
6.990000000000000213e+00,2.000000000000000000e+00,2.000000000000000000e+02,1.999521472418495307e+02,9.635216703507968532e+02,1.113364530741371983e+00
7.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+02,1.989617477364347451e+02,9.654751661100998490e+02,1.058176915444586808e+00
7.009999999999999787e+00,2.000000000000000000e+00,2.000000000000000000e+02,1.957250805263404914e+02,9.674337394494430100e+02,1.092088175374225090e+00
7.020000000000000462e+00,2.000000000000000000e+00,2.000000000000000000e+02,2.042694462782114044e+02,9.694051936363210871e+02,1.024422056433804240e+00
7.030000000000000249e+00,2.000000000000000000e+00,2.000000000000000000e+02,1.874498054306955623e+02,9.713344279022819592e+02,1.052708050184933741e+00
7.040000000000000036e+00,2.000000000000000000e+00,2.000000000000000000e+02,2.042060743077959728e+02,9.733154644059570728e+02,9.693292099594925659e-01
7.049999999999999822e+00,2.000000000000000000e+00,2.000000000000000000e+02,1.906499589725042370e+02,9.752378631083350911e+02,1.006288015813967096e+00
7.060000000000000497e+00,2.000000000000000000e+00,2.000000000000000000e+02,1.978740417901850890e+02,9.771893504153583763e+02,8.934482883111494189e-01
7.070000000000000284e+00,2.000000000000000000e+00,2.000000000000000000e+02,1.941434897934185244e+02,9.791413477275092418e+02,9.454073409547590900e-01
7.080000000000000071e+00,2.000000000000000000e+00,2.000000000000000000e+02,1.954935052285964616e+02,9.810947928296382088e+02,8.342086077984103287e-01
7.089999999999999858e+00,2.000000000000000000e+00,2.000000000000000000e+02,1.989831861462205893e+02,9.830630759225003885e+02,8.907605269620147981e-01
7.100000000000000533e+00,2.000000000000000000e+00,2.000000000000000000e+02,1.957236288817578611e+02,9.850237805251763348e+02,7.977835502172675453e-01
7.110000000000000320e+00,2.000000000000000000e+00,2.000000000000000000e+02,1.965879261066002641e+02,9.869811397385524288e+02,8.697053585120009256e-01
7.120000000000000107e+00,2.000000000000000000e+00,2.000000000000000000e+02,1.954576836106971314e+02,9.889225102391709470e+02,7.679045459704418874e-01
7.129999999999999893e+00,2.000000000000000000e+00,2.000000000000000000e+02,1.957386540041200362e+02,9.908790362221992609e+02,8.176973021182724066e-01
7.140000000000000568e+00,2.000000000000000000e+00,2.000000000000000000e+02,1.970143211473095732e+02,9.928315043412849263e+02,7.557291929727412150e-01
