time_s,phase_idx,phase_name,x_m,y_m,vx_cm_s,vy_cm_s,speed_cm_s
6.699999999999902,4,CURVE LEFT,1.88407493955302,-5.741542280807404,-65.50634408974717,-129.03769158888468,144.71284312939358
6.709999999999901,4,CURVE LEFT,1.877347414736826,-5.754179270494837,-69.15098360000076,-126.11516995302901,143.82939416242064
6.719999999999901,4,CURVE LEFT,1.8707304529856066,-5.766954668676964,-64.49479960641523,-128.88594434625404,144.12205183904837
6.729999999999901,4,CURVE LEFT,1.8640416771887893,-5.779685098126821,-68.82711905963296,-126.2283186982351,143.77329640594633
6.739999999999901,4,CURVE LEFT,1.8572968548182776,-5.79227659830986,-66.931187463716,-125.48125424467369,142.21578330874365
6.7499999999999005,4,CURVE LEFT,1.8505076389855524,-5.8049541013922745,-69.02935571289521,-127.77435142612516,145.22856754958494
6.7599999999999,4,CURVE LEFT,1.8437459296382734,-5.8176551034603765,-67.00101494587238,-126.69100980154428,143.31694934065547
6.7699999999999,4,CURVE LEFT,1.8370765854467483,-5.83053754293133,-68.23591006094289,-127.65135664415368,144.74463124737306
6.7799999999999,4,CURVE LEFT,1.8306181087977622,-5.843505772944188,-62.330954365633374,-131.18242232945053,145.2376528327038
6.7899999999999,4,CURVE LEFT,1.824293467858653,-5.8565442439328965,-64.07318669133318,-129.95536815803453,144.89227365830357
6.7999999999998995,4,CURVE LEFT,1.8182450635467522,-5.8697796211984805,-58.27817438502528,-135.264058175056,147.2844562186939
6.809999999999899,4,CURVE LEFT,1.8121838445223377,-5.883143515960823,-62.477101225952715,-132.72101062490887,146.69101826252046
6.819999999999899,4,CURVE LEFT,1.806192127072371,-5.896641033566777,-58.739328155573524,-136.3699971983906,148.48260776285287
6.829999999999899,4,CURVE LEFT,1.80004971572582,-5.910073653062449,-63.470523473391616,-133.04711973752526,147.41113736905277
6.839999999999899,4,CURVE LEFT,1.7940388689109799,-5.923516928146427,-58.071707249394,-135.482373822128,147.40351691645
6.849999999999898,4,CURVE LEFT,1.7881585794691264,-5.936888049826515,-59.476447376459696,-132.6846049658435,145.40513122811976
6.859999999999898,4,CURVE LEFT,1.7824801709495246,-5.950214760853556,-55.34383685980488,-133.70188085146515,144.70360472906017
6.869999999999898,4,CURVE LEFT,1.7770643367522763,-5.96377258881633,-53.66231219726048,-137.0111792519719,147.14519017070256
6.879999999999898,4,CURVE LEFT,1.7718227121698604,-5.977564909835634,-52.09387104126167,-138.34418524238222,147.82721329458312
6.8899999999998975,4,CURVE LEFT,1.766575527965284,-5.991501598727877,-54.431742059876186,-138.56156523735984,148.8694794264426
6.899999999999897,4,CURVE LEFT,1.7614264599638798,-6.005547549314801,-50.00625681973732,-141.68391808926827,150.249653464652
6.909999999999897,4,CURVE LEFT,1.7562503357742845,-6.019500731529486,-53.06979676884792,-138.36570041107433,148.19402949961915
6.919999999999897,4,CURVE LEFT,1.7513319248419048,-6.033450313427953,-46.28906944961807,-141.74162429493154,149.10857120996462
6.929999999999897,4,CURVE LEFT,1.7466442933466755,-6.047537974459735,-47.65857822782564,-140.37846560860046,148.24794664791415
6.9399999999998965,4,CURVE LEFT,1.7422714023559622,-6.061838753879403,-41.33293644087503,-144.7814266126425,150.5658431611147
6.949999999999896,4,CURVE LEFT,1.7379411553956015,-6.076219882499512,-45.22480288634726,-142.99209935233614,149.97340855397445
6.959999999999896,4,CURVE LEFT,1.733650567041315,-6.090671231709644,-41.485545907103685,-145.85474109384054,151.639889273112
6.969999999999896,4,CURVE LEFT,1.7292195706030309,-6.105068911795497,-46.181450343523935,-142.98760979289187,150.26038370147893
6.979999999999896,4,CURVE LEFT,1.7249239081679733,-6.119476524378682,-40.814822608138556,-144.94862327952657,150.5853682638653
6.989999999999895,4,CURVE LEFT,1.720728765671787,-6.133841580038502,-42.88833831908392,-143.12610873524537,149.41382990026554
6.999999999999895,4,CURVE LEFT,1.7167019824429317,-6.1481950984533364,-38.67070865482332,-144.36394896615525,149.4535829914054
7.009999999999895,4,CURVE LEFT,1.7130844312852744,-6.16287015159674,-34.88899679501001,-148.422875197288,152.46833106974034
7.019999999999895,4,CURVE LEFT,1.7097377711015451,-6.177785683337864,-33.25879147859099,-149.16604919842518,152.8288501693427
7.0299999999998946,4,CURVE LEFT,1.7064838913792337,-6.192789968386089,-33.99542198041329,-149.63445133819977,153.44757327149375
7.039999999999894,4,CURVE LEFT,1.7033896938883817,-6.2077964251684525,-28.964584423551297,-150.40325813694605,153.1668606750098
