time_s,phase,core_height_cm,vertical_speed_cm_s,ground_contact,x_cm,vx_cm_s
5.400000000000000355e-01,1.000000000000000000e+00,1.613792561499852596e+01,-2.015270505844063301e-04,1.000000000000000000e+00,2.962559371123066332e-02,1.992885700873239449e-03
5.500000000000000444e-01,1.000000000000000000e+00,1.613792165177158111e+01,-5.190110096256054292e-04,1.000000000000000000e+00,2.966872493189720572e-02,5.810236427274704206e-03
5.600000000000000533e-01,1.000000000000000000e+00,1.613791515867177395e+01,-7.121745391801330384e-04,1.000000000000000000e+00,2.974775807569191022e-02,9.246972304736280485e-03
5.700000000000000622e-01,1.000000000000000000e+00,1.613790785499055858e+01,-7.193360682650673174e-04,1.000000000000000000e+00,2.985880504042109918e-02,1.229001848511709211e-02
5.800000000000000711e-01,1.000000000000000000e+00,1.613790129769149928e+01,-6.053776244676047297e-04,1.000000000000000000e+00,2.999787780556886774e-02,1.493170750224871897e-02
5.899999999999999689e-01,1.000000000000000000e+00,1.613789593984742865e+01,-4.985839185221376153e-04,1.000000000000000000e+00,3.016095286740433368e-02,1.717136631708366182e-02
5.999999999999999778e-01,1.000000000000000000e+00,1.613789107597839845e+01,-4.947314683667544417e-04,1.000000000000000000e+00,3.034404302033125167e-02,1.901537976424400728e-02
6.099999999999999867e-01,1.000000000000000000e+00,1.613788557211386632e+01,-5.980766797898018263e-04,1.000000000000000000e+00,3.054325962158002672e-02,2.047563749606665096e-02
6.199999999999999956e-01,1.000000000000000000e+00,1.613787876624872553e+01,-7.331997423484204988e-04,1.000000000000000000e+00,3.075485458448046217e-02,2.156736597595224070e-02
6.300000000000000044e-01,1.000000000000000000e+00,1.613787090610529873e+01,-8.086666498269332428e-04,1.000000000000000000e+00,3.097524365606590946e-02,2.230759583305588767e-02
6.400000000000000133e-01,1.000000000000000000e+00,1.613786290144155089e+01,-7.815630969102175737e-04,1.000000000000000000e+00,3.120102178050324082e-02,2.271488220265809391e-02
6.500000000000000222e-01,1.000000000000000000e+00,1.613785566435931429e+01,-6.793199036257804900e-04,1.000000000000000000e+00,3.142898179330569364e-02,2.280994824747105756e-02
6.600000000000000311e-01,1.000000000000000000e+00,1.613784954578905939e+01,-5.707948096344453263e-04,1.000000000000000000e+00,3.165614045444950508e-02,2.261635068029426224e-02
6.700000000000000400e-01,1.000000000000000000e+00,1.613784423238245580e+01,-5.139861512279820903e-04,1.000000000000000000e+00,3.187976705847708758e-02,2.216039886478829435e-02
6.800000000000000488e-01,1.000000000000000000e+00,1.613783910133033217e+01,-5.192202550523606665e-04,1.000000000000000000e+00,3.209740577813993689e-02,2.147019550175921498e-02
6.900000000000000577e-01,1.000000000000000000e+00,1.613783372274039252e+01,-5.501807076012742810e-04,1.000000000000000000e+00,3.230688557051414334e-02,2.057429621357943078e-02
7.000000000000000666e-01,1.000000000000000000e+00,1.613782814832262602e+01,-5.561770541974784664e-04,1.000000000000000000e+00,3.250631805961634591e-02,1.950068164943667692e-02
7.100000000000000755e-01,2.000000000000000000e+00,1.691128813194506719e+01,1.274095058264817339e+02,1.000000000000000000e+00,3.322173314339184058e-01,5.027311082026384526e+01
7.199999999999999734e-01,2.000000000000000000e+00,1.862771075869936510e+01,2.071403652892054197e+02,1.000000000000000000e+00,7.078810763797432903e-01,3.084776130313787590e+01
7.299999999999999822e-01,2.000000000000000000e+00,2.149034861985857603e+01,3.166036829012738281e+02,1.000000000000000000e+00,1.398015417363462909e+00,8.895285082461921888e+01
7.399999999999999911e-01,2.000000000000000000e+00,2.456919772793475687e+01,3.017970159323281223e+02,1.000000000000000000e+00,2.060523215205055880e+00,5.548419199069491015e+01
7.500000000000000000e-01,2.000000000000000000e+00,2.753600971368760852e+01,2.907510799632170801e+02,0.000000000000000000e+00,2.732809747279123069e+00,6.812928341143127398e+01
7.600000000000000089e-01,2.000000000000000000e+00,3.037117744194804558e+01,2.787655654681572059e+02,0.000000000000000000e+00,3.329351098739424142e+00,5.890008259006062019e+01
7.700000000000000178e-01,2.000000000000000000e+00,3.309615900565145097e+01,2.683040335072064408e+02,0.000000000000000000e+00,3.894518572196863815e+00,5.463372791894872904e+01
7.800000000000000266e-01,2.000000000000000000e+00,3.574006825110411256e+01,2.618203523861905069e+02,0.000000000000000000e+00,4.468591954266719846e+00,5.925444458716845020e+01
7.900000000000000355e-01,2.000000000000000000e+00,3.826437661071328478e+01,2.462262780684040990e+02,0.000000000000000000e+00,5.035259979768491156e+00,5.491841311722287600e+01
8.000000000000000444e-01,2.000000000000000000e+00,4.069147777873573801e+01,2.403494736138743519e+02,0.000000000000000000e+00,5.611846546696275695e+00,5.950576586753039976e+01
8.100000000000000533e-01,2.000000000000000000e+00,4.300496573514209331e+01,2.253923143929328035e+02,0.000000000000000000e+00,6.180287673848859242e+00,5.506407808749798960e+01
8.200000000000000622e-01,2.000000000000000000e+00,4.522840659096992511e+01,2.202952448089097288e+02,0.000000000000000000e+00,6.731825462273929972e+00,5.522370110496947149e+01
8.300000000000000711e-01,3.000000000000000000e+00,4.702614503169295546e+01,1.589101881877223263e+02,0.000000000000000000e+00,7.010804543088511309e+00,1.379153789697231680e+01
8.400000000000000799e-01,3.000000000000000000e+00,4.888358201700263095e+01,2.032511264495203989e+02,0.000000000000000000e+00,7.432734075374169969e+00,6.145700995938108235e+01
8.499999999999999778e-01,3.000000000000000000e+00,5.059366954257208704e+01,1.496624678860025881e+02,0.000000000000000000e+00,7.800810421098710812e+00,1.998284299546221732e+01
8.599999999999999867e-01,3.000000000000000000e+00,5.233853674100269160e+01,1.906115460452344337e+02,0.000000000000000000e+00,8.287820127601664311e+00,6.808014468390565810e+01
8.699999999999999956e-01,3.000000000000000000e+00,5.392052475121027300e+01,1.368257600089291373e+02,0.000000000000000000e+00,8.705991450290634148e+00,2.393287134117393222e+01
8.800000000000000044e-01,3.000000000000000000e+00,5.551683557585806739e+01,1.740598854978717895e+02,0.000000000000000000e+00,9.246908407862211021e+00,7.615787121878679500e+01
8.900000000000000133e-01,3.000000000000000000e+00,5.702891507297807294e+01,1.489658481260242979e+02,0.000000000000000000e+00,9.808488627063640664e+00,5.927874748788170933e+01
9.000000000000000222e-01,3.000000000000000000e+00,5.847607657837460238e+01,1.418820512347467400e+02,0.000000000000000000e+00,1.040303397112458050e+01,5.960049025832467606e+01
9.100000000000000311e-01,3.000000000000000000e+00,5.981293317261698661e+01,1.282521568576558764e+02,0.000000000000000000e+00,1.098806485636448471e+01,5.777827227974465529e+01
9.200000000000000400e-01,3.000000000000000000e+00,6.105433356902062769e+01,1.214098860485305096e+02,0.000000000000000000e+00,1.157028032498083014e+01,5.856438751270973597e+01
9.300000000000000488e-01,3.000000000000000000e+00,6.218840417897679629e+01,1.080903449587228522e+02,0.000000000000000000e+00,1.214645629347274536e+01,5.697786176236810718e+01
9.400000000000000577e-01,3.000000000000000000e+00,6.322918074591812143e+01,1.014046376843086961e+02,0.000000000000000000e+00,1.272296206058989654e+01,5.813616803502264219e+01
9.500000000000000666e-01,3.000000000000000000e+00,6.416415940876717627e+01,8.823812150651166064e+01,0.000000000000000000e+00,1.329513552694555045e+01,5.658627439102329504e+01
9.600000000000000755e-01,3.000000000000000000e+00,6.500674275260979584e+01,8.160187407156051620e+01,0.000000000000000000e+00,1.386919287824295210e+01,5.798209132081765205e+01
9.699999999999999734e-01,3.000000000000000000e+00,6.574422590523896304e+01,6.852194449353987693e+01,0.000000000000000000e+00,1.443952113470552945e+01,5.637790909569938691e+01
9.799999999999999822e-01,3.000000000000000000e+00,6.638966310913872348e+01,6.188566000295817560e+01,0.000000000000000000e+00,1.501255630040004618e+01,5.794788704539161017e+01
9.899999999999999911e-01,3.000000000000000000e+00,6.693034995630597450e+01,4.886625315607038544e+01,0.000000000000000000e+00,1.558198617799238761e+01,5.624918664782632050e+01
1.000000000000000000e+00,3.000000000000000000e+00,6.737909952075420961e+01,4.220649220573564264e+01,0.000000000000000000e+00,1.615462491068241846e+01,5.796638432714200917e+01
1.010000000000000009e+00,3.000000000000000000e+00,6.772330666554675815e+01,2.923942114170645823e+01,0.000000000000000000e+00,1.672357413652151692e+01,5.615621605092137969e+01
1.020000000000000018e+00,3.000000000000000000e+00,6.797557739232060214e+01,2.254331994450834387e+01,0.000000000000000000e+00,1.729609371929643657e+01,5.800769154411818107e+01
1.030000000000000027e+00,3.000000000000000000e+00,6.812345539759319024e+01,9.627316265113073257e+00,0.000000000000000000e+00,1.786474786013406302e+01,5.607948022958860435e+01
1.040000000000000036e+00,3.000000000000000000e+00,6.817934457467930542e+01,2.886768192210606987e+00,0.000000000000000000e+00,1.843726818762003461e+01,5.805840773551540224e+01
1.050000000000000044e+00,3.000000000000000000e+00,6.813097007071523592e+01,-9.976318077785222727e+00,0.000000000000000000e+00,1.900571009054977267e+01,5.601053557929426319e+01
1.060000000000000053e+00,3.000000000000000000e+00,6.799052559826749587e+01,-1.676734647793336919e+01,0.000000000000000000e+00,1.957828445044606980e+01,5.811289373327541341e+01
1.070000000000000062e+00,3.000000000000000000e+00,6.774594129176709600e+01,-2.957441396279288526e+01,0.000000000000000000e+00,2.014655444710030707e+01,5.594590936169152684e+01
1.080000000000000071e+00,3.000000000000000000e+00,6.740918802013182187e+01,-3.642096079065732539e+01,0.000000000000000000e+00,2.071920806483973365e+01,5.816872255176735962e+01
1.090000000000000080e+00,3.000000000000000000e+00,6.696842048225758504e+01,-4.916840722576365863e+01,0.000000000000000000e+00,2.128732795968505798e+01,5.588407777187389769e+01
1.100000000000000089e+00,3.000000000000000000e+00,6.643537159026878669e+01,-5.607508225219493880e+01,0.000000000000000000e+00,2.186007290791362578e+01,5.822469373836800344e+01
1.110000000000000098e+00,3.000000000000000000e+00,6.579843843690234451e+01,-6.875912977237118184e+01,0.000000000000000000e+00,2.242805529432568434e+01,5.582429231660845659e+01
1.120000000000000107e+00,3.000000000000000000e+00,6.506910041551495283e+01,-7.573027673878360133e+01,0.000000000000000000e+00,2.300089676384035897e+01,5.828014944417303411e+01
1.130000000000000115e+00,3.000000000000000000e+00,6.423601400766612812e+01,-8.834708649995384633e+01,0.000000000000000000e+00,2.356874950660362344e+01,5.576619634948962556e+01
1.140000000000000124e+00,3.000000000000000000e+00,6.331038946717567484e+01,-9.538685738994362850e+01,0.000000000000000000e+00,2.414168905671083110e+01,5.833471744337786902e+01
1.150000000000000133e+00,3.000000000000000000e+00,6.228115902986435515e+01,-1.079325953469961803e+02,0.000000000000000000e+00,2.470941765523273759e+01,5.570963959263749388e+01
1.160000000000000142e+00,3.000000000000000000e+00,6.115924831383993876e+01,-1.150449913344192794e+02,0.000000000000000000e+00,2.528245492917514525e+01,5.838817623718240668e+01
