step,time_s,fixed_x_m,fixed_y_m,fixed_core_z_m,fixed_speed_mps,fixed_path_m,fixed_rods_on_rock,fixed_rods_over_pit,fixed_action,active_x_m,active_y_m,active_core_z_m,active_speed_mps,active_path_m,active_rods_on_rock,active_rods_over_pit,active_action
9930,99.3,1.7843,0.6703,0.1997,0.4995,71.788,5,0,roam_pivot_turn,-1.7064,-0.8318,0.2196,0.3037,81.652,3,0,roam_pivot_turn
9940,99.4,1.8109,0.7072,0.2218,0.5033,71.834,5,0,roam_pivot_turn,-1.7039,-0.8357,0.2168,0.1287,81.665,3,0,roam_pivot_turn
9950,99.5,1.8417,0.7418,0.2089,0.5122,71.881,3,0,roam_stance_pause,-1.712,-0.8408,0.2196,0.1187,81.678,3,0,roam_stance_pause
9960,99.6,1.8419,0.799,0.2003,0.5251,71.939,2,0,roam_stance_pause,-1.7032,-0.8396,0.2152,0.0549,81.687,3,0,roam_stance_pause
9970,99.7,1.8443,0.8366,0.2098,0.3006,71.976,0,0,roam_stance_pause,-1.7026,-0.84,0.2146,0.0187,81.688,2,0,roam_stance_pause
9980,99.8,1.8485,0.8631,0.2015,0.2839,72.003,0,0,roam_curve_right,-1.7003,-0.8427,0.2149,0.0703,81.692,2,0,roam_curve_right
9990,99.9,1.8609,0.9005,0.2018,0.5014,72.043,0,0,roam_curve_right,-1.7007,-0.8521,0.2132,0.1362,81.702,2,0,roam_curve_right
10000,100.0,1.8923,0.962,0.2039,0.8656,72.112,1,0,roam_curve_right,-1.7164,-0.8708,0.2223,0.2674,81.727,1,0,roam_curve_right
10010,100.1,1.9428,1.0412,0.1886,1.0203,72.206,0,0,roam_curve_right,-1.7301,-0.8963,0.2265,0.2894,81.757,4,0,roam_curve_right
10020,100.2,2.0119,1.1316,0.1921,1.2036,72.319,2,0,roam_curve_right,-1.6976,-0.9257,0.2115,0.5811,81.802,3,0,roam_curve_right
10030,100.3,2.0919,1.2259,0.1858,1.2652,72.443,3,0,roam_curve_right,-1.6386,-0.9726,0.1946,0.8086,81.878,2,0,roam_curve_right
10040,100.4,2.1823,1.3152,0.185,1.3078,72.57,4,0,roam_curve_right,-1.5852,-1.0405,0.1994,0.9087,81.964,1,1,roam_curve_right
10050,100.5,2.2666,1.3977,0.2054,0.8787,72.689,5,0,roam_curve_right,-1.5205,-1.1239,0.1956,1.1459,82.07,3,1,roam_curve_right
10060,100.6,2.3001,1.4694,0.2413,0.7387,72.768,4,0,boundary_turn_inward,-1.4742,-1.2231,0.2016,0.9388,82.18,4,2,roam_curve_right
10070,100.7,2.3087,1.5446,0.2565,0.8014,72.844,5,0,boundary_turn_inward,-1.4868,-1.3032,0.2137,0.8418,82.263,4,1,roam_curve_right
10080,100.8,2.2968,1.6191,0.2523,0.7808,72.921,6,0,boundary_turn_inward,-1.5242,-1.3853,0.1841,1.0413,82.353,2,1,roam_curve_right
10090,100.9,2.2534,1.6847,0.2498,0.8326,73.0,6,0,roam_forward_cruise,-1.5598,-1.4652,0.2067,0.3907,82.441,5,0,roam_forward_cruise
10100,101.0,2.1941,1.7426,0.1959,0.8333,73.083,4,0,roam_forward_cruise,-1.5214,-1.4755,0.2661,0.46,82.483,1,0,roam_forward_cruise
10110,101.1,2.147,1.7968,0.1873,0.6144,73.155,3,0,roam_forward_cruise,-1.4762,-1.4821,0.247,0.4843,82.529,2,0,roam_forward_cruise
10120,101.2,2.1163,1.8248,0.1892,0.2317,73.196,3,0,boundary_turn_inward,-1.3995,-1.4766,0.1854,0.4212,82.606,4,0,roam_forward_cruise
10130,101.3,2.101,1.8403,0.1927,0.1911,73.218,4,0,roam_forward_cruise,-1.364,-1.5076,0.2098,0.5308,82.653,3,0,roam_forward_cruise
10140,101.4,2.0896,1.8487,0.1901,0.1337,73.232,4,0,roam_forward_cruise,-1.3043,-1.5304,0.2053,0.7347,82.717,2,0,roam_forward_cruise
10150,101.5,2.0834,1.852,0.1908,0.0589,73.24,4,0,roam_forward_cruise,-1.2254,-1.5391,0.1921,0.8333,82.797,2,0,roam_forward_cruise
10160,101.6,2.0818,1.8492,0.1928,0.0476,73.244,4,0,boundary_turn_inward,-1.1347,-1.5338,0.1898,0.9283,82.888,2,0,roam_forward_cruise
10170,101.7,2.0825,1.8442,0.1914,0.0582,73.249,4,0,roam_forward_cruise,-1.037,-1.5207,0.1903,1.0576,82.987,2,0,roam_forward_cruise
10180,101.8,2.0874,1.8346,0.1856,0.2046,73.259,4,0,roam_curve_left,-0.9253,-1.5026,0.187,1.1938,83.1,0,0,roam_curve_left
10190,101.9,2.105,1.8061,0.1919,0.4714,73.293,1,0,roam_curve_left,-0.8055,-1.4768,0.1816,1.2479,83.222,0,0,roam_curve_left
10200,102.0,2.1362,1.7624,0.1844,0.5713,73.347,3,0,roam_curve_left,-0.6826,-1.4444,0.1858,1.2918,83.349,1,0,roam_curve_left
10210,102.1,2.1748,1.7044,0.2004,0.7698,73.416,3,0,boundary_turn_inward,-0.5628,-1.4092,0.1909,0.9993,83.474,3,0,roam_curve_left
10220,102.2,2.2093,1.6449,0.197,0.5452,73.485,5,0,roam_curve_left,-0.4907,-1.3994,0.2316,0.7459,83.547,5,0,roam_curve_left
10230,102.3,2.2304,1.604,0.2144,0.4074,73.531,6,0,roam_curve_left,-0.4239,-1.4008,0.2369,0.5256,83.614,5,0,roam_curve_left
10240,102.4,2.2495,1.5696,0.2232,0.4255,73.571,6,0,boundary_turn_inward,-0.3815,-1.4165,0.2438,0.4178,83.66,6,0,roam_curve_left
10250,102.5,2.2606,1.5317,0.2236,0.3687,73.611,6,0,roam_curve_left,-0.3481,-1.4411,0.2412,0.4259,83.701,2,0,roam_curve_left
10260,102.6,2.2289,1.507,0.2364,0.5791,73.654,4,0,roam_pivot_turn,-0.3203,-1.4792,0.226,0.5317,83.749,5,0,roam_pivot_turn
10270,102.7,2.1737,1.4944,0.1996,0.5434,73.711,3,0,roam_pivot_turn,-0.2866,-1.5309,0.2031,0.6681,83.81,2,0,roam_pivot_turn
10280,102.8,2.0978,1.4992,0.1854,0.8726,73.787,2,0,roam_pivot_turn,-0.2426,-1.5835,0.1966,0.5915,83.879,5,0,roam_pivot_turn
10290,102.9,2.0113,1.5238,0.1839,0.9194,73.878,1,0,roam_pivot_turn,-0.2618,-1.6313,0.2016,0.6573,83.935,1,0,roam_pivot_turn
10300,103.0,1.9246,1.559,0.1865,0.937,73.971,1,0,roam_pivot_turn,-0.3148,-1.6828,0.1886,0.8594,84.009,2,0,roam_pivot_turn
10310,103.1,1.8443,1.5974,0.1864,0.7752,74.06,2,0,roam_stance_pause,-0.3806,-1.7198,0.2048,0.7025,84.085,3,0,roam_stance_pause
10320,103.2,1.7785,1.6199,0.2068,0.4932,74.13,3,0,roam_stance_pause,-0.4476,-1.7349,0.2007,0.6152,84.154,2,0,roam_stance_pause
10330,103.3,1.7616,1.6367,0.2179,0.203,74.154,3,0,roam_stance_pause,-0.4962,-1.7451,0.2123,0.4023,84.203,1,0,roam_stance_pause
10340,103.4,1.7671,1.6504,0.2004,0.3205,74.174,2,0,roam_curve_right,-0.5278,-1.7513,0.2053,0.2876,84.236,0,0,roam_curve_right
10350,103.5,1.8087,1.6749,0.2062,0.6664,74.222,2,0,roam_curve_right,-0.5775,-1.7533,0.2143,0.6302,84.285,0,0,roam_curve_right
10360,103.6,1.8899,1.7004,0.2109,0.8986,74.307,1,0,roam_curve_right,-0.6437,-1.7484,0.1981,0.776,84.352,0,0,roam_curve_right
10370,103.7,1.9813,1.7248,0.1847,1.1153,74.402,0,0,roam_curve_right,-0.7412,-1.7236,0.1953,1.095,84.453,0,0,roam_curve_right
10380,103.8,2.0963,1.7538,0.1874,1.1883,74.52,1,0,boundary_turn_inward,-0.8522,-1.6879,0.1887,1.2292,84.569,1,0,roam_curve_right
10390,103.9,2.2122,1.7779,0.1819,1.1596,74.639,4,0,boundary_turn_inward,-0.9693,-1.641,0.1838,1.2918,84.695,0,0,roam_curve_right
10400,104.0,2.2842,1.7828,0.2377,0.5656,74.711,5,0,boundary_turn_inward,-1.0889,-1.584,0.1846,1.3503,84.828,1,0,roam_curve_right
10410,104.1,2.3386,1.775,0.257,0.5315,74.767,6,0,boundary_turn_inward,-1.2078,-1.5197,0.1902,1.2623,84.963,2,0,roam_curve_right
10420,104.2,2.3849,1.7414,0.2527,0.6154,74.824,7,0,boundary_turn_inward,-1.2864,-1.5213,0.2281,0.767,85.045,2,0,roam_curve_right
10430,104.3,2.4131,1.6823,0.2617,0.6945,74.89,8,0,roam_curve_right,-1.3627,-1.5332,0.199,0.7796,85.122,3,0,roam_curve_right
10440,104.4,2.4309,1.605,0.2635,0.8907,74.969,8,0,roam_curve_right,-1.467,-1.5369,0.1952,1.1965,85.227,2,0,roam_curve_right
10450,104.5,2.4503,1.5229,0.2575,0.7032,75.054,8,0,roam_forward_cruise,-1.5625,-1.5268,0.2135,0.5049,85.323,5,0,roam_forward_cruise
10460,104.6,2.4704,1.4624,0.3107,0.6426,75.117,5,0,roam_forward_cruise,-1.5896,-1.5041,0.26,0.3375,85.359,2,0,roam_forward_cruise
10470,104.7,2.4922,1.4012,0.2906,0.5649,75.183,5,0,boundary_turn_inward,-1.6145,-1.4801,0.237,0.375,85.394,6,0,roam_forward_cruise
10480,104.8,2.5275,1.37,0.2553,0.4413,75.231,5,0,boundary_turn_inward,-1.6009,-1.4132,0.2456,0.9119,85.463,5,0,roam_forward_cruise
10490,104.9,2.587,1.3666,0.2154,0.7843,75.29,6,0,boundary_turn_inward,-1.5696,-1.3267,0.201,0.9368,85.555,4,0,roam_forward_cruise
10500,105.0,2.6725,1.3574,0.1824,0.9376,75.377,3,0,boundary_turn_inward,-1.5348,-1.2191,0.1909,1.2824,85.668,3,1,roam_forward_cruise
10510,105.1,2.76,1.3168,0.1856,0.9809,75.474,3,0,boundary_turn_inward,-1.4997,-1.0963,0.192,1.2741,85.796,1,3,roam_forward_cruise
10520,105.2,2.8423,1.2647,0.1833,0.9839,75.571,1,0,boundary_turn_inward,-1.5009,-0.9871,0.2029,0.9972,85.907,2,2,roam_forward_cruise
10530,105.3,2.9174,1.2074,0.1976,0.8989,75.666,1,0,boundary_emergency_brake,-1.5123,-0.9198,0.2169,0.5245,85.978,2,2,roam_forward_cruise
10540,105.4,2.9843,1.1565,0.2223,0.7834,75.75,0,0,boundary_emergency_brake,-1.4936,-0.8806,0.2152,0.375,86.022,3,2,roam_curve_left
10550,105.5,3.0323,1.1194,0.2367,0.48,75.81,0,0,boundary_emergency_brake,-1.4516,-0.8617,0.2215,0.5327,86.068,2,2,roam_curve_left
10560,105.6,3.063,1.095,0.2236,0.2167,75.85,0,0,boundary_emergency_brake,-1.3973,-0.8351,0.2053,0.7879,86.129,1,4,roam_curve_left
10570,105.7,3.0689,1.0893,0.2028,0.0832,75.859,0,0,roam_curve_left,-1.3178,-0.7793,0.1892,0.9512,86.226,1,3,roam_curve_left
10580,105.8,3.0389,1.0967,0.2073,0.4553,75.89,0,0,roam_curve_left,-1.238,-0.7218,0.1964,1.0832,86.324,1,1,roam_curve_left
10590,105.9,2.9797,1.0963,0.2054,0.7453,75.95,1,0,roam_curve_left,-1.1491,-0.6547,0.1879,1.1951,86.436,0,0,roam_curve_left
10600,106.0,2.8914,1.0792,0.1889,1.0709,76.04,1,0,roam_curve_left,-1.0756,-0.5869,0.2036,0.8805,86.536,0,0,roam_curve_left
10610,106.1,2.7887,1.0477,0.1979,0.8833,76.147,2,0,roam_curve_left,-1.0149,-0.5224,0.1923,0.9192,86.624,1,0,roam_curve_left
10620,106.2,2.7198,1.0737,0.2285,0.8084,76.224,4,0,roam_pivot_turn,-0.9595,-0.4725,0.2015,0.5766,86.699,2,0,roam_pivot_turn
10630,106.3,2.6584,1.1239,0.2081,0.7391,76.304,4,0,roam_pivot_turn,-0.9239,-0.485,0.2113,0.5273,86.742,3,0,roam_pivot_turn
10640,106.4,2.6049,1.1679,0.2077,0.55,76.374,7,0,boundary_turn_inward,-0.8986,-0.5375,0.1909,0.681,86.8,1,0,roam_pivot_turn
10650,106.5,2.5949,1.2222,0.2076,0.5619,76.429,4,0,boundary_turn_inward,-0.89,-0.6159,0.192,0.8706,86.879,2,0,roam_pivot_turn
10660,106.6,2.6113,1.2682,0.2009,0.5201,76.48,6,0,boundary_turn_inward,-0.898,-0.7072,0.1876,1.008,86.971,1,0,roam_pivot_turn
10670,106.7,2.6296,1.3162,0.1986,0.603,76.534,3,0,boundary_turn_inward,-0.9195,-0.8084,0.1876,1.0136,87.075,0,0,roam_stance_pause
10680,106.8,2.6195,1.3756,0.1865,0.6197,76.594,5,0,boundary_turn_inward,-0.9394,-0.904,0.2039,0.9197,87.172,0,1,roam_stance_pause
10690,106.9,2.5928,1.4293,0.2027,0.5662,76.654,5,0,boundary_turn_inward,-0.9563,-0.9821,0.2166,0.6864,87.252,0,2,roam_stance_pause
10700,107.0,2.5767,1.4695,0.2102,0.343,76.698,4,0,boundary_turn_inward,-0.9688,-1.0417,0.212,0.5458,87.313,1,3,roam_curve_right
10710,107.1,2.569,1.5028,0.2156,0.3557,76.732,5,0,boundary_turn_inward,-0.9936,-1.083,0.2082,0.608,87.363,2,3,roam_curve_right
10720,107.2,2.5707,1.5384,0.2163,0.332,76.768,5,0,boundary_turn_inward,-1.0573,-1.125,0.2129,0.7969,87.439,2,4,roam_curve_right
10730,107.3,2.5786,1.5686,0.2118,0.2968,76.799,4,0,boundary_turn_inward,-1.0797,-1.1283,0.2316,0.3643,87.475,3,4,roam_curve_right
10740,107.4,2.5872,1.5953,0.21,0.2568,76.827,4,0,boundary_turn_inward,-1.0464,-1.0867,0.2371,0.5772,87.528,3,3,roam_curve_right
10750,107.5,2.5881,1.6169,0.2118,0.2076,76.849,4,0,boundary_turn_inward,-0.9982,-1.0362,0.1846,0.8358,87.598,2,4,roam_curve_right
10760,107.6,2.5833,1.6333,0.2112,0.153,76.866,4,0,boundary_turn_inward,-0.9243,-0.987,0.2113,0.8968,87.687,0,1,roam_curve_right
10770,107.7,2.5807,1.648,0.2138,0.1485,76.881,4,0,boundary_turn_inward,-0.8501,-0.9416,0.189,0.7488,87.774,2,0,roam_curve_right
10780,107.8,2.5799,1.6622,0.2174,0.1369,76.895,3,0,boundary_turn_inward,-0.8083,-0.92,0.2355,0.3789,87.821,2,0,roam_curve_right
10790,107.9,2.58,1.6751,0.2188,0.1227,76.908,3,0,boundary_turn_inward,-0.7801,-0.9033,0.2388,0.2065,87.854,1,0,roam_curve_right
10800,108.0,2.5802,1.6867,0.219,0.1097,76.92,3,0,boundary_turn_inward,-0.7715,-0.9021,0.2398,0.0484,87.864,1,0,roam_curve_right
10810,108.1,2.5803,1.6971,0.2188,0.0997,76.93,4,0,boundary_turn_inward,-0.779,-0.9148,0.2323,0.2238,87.878,0,0,roam_forward_cruise
10820,108.2,2.5814,1.7071,0.2187,0.1072,76.94,4,0,boundary_turn_inward,-0.7999,-0.9404,0.2134,0.4722,87.912,0,0,roam_forward_cruise
10830,108.3,2.5864,1.7193,0.2179,0.1625,76.954,5,0,boundary_turn_inward,-0.8572,-0.9623,0.2254,0.6379,87.973,0,0,roam_forward_cruise
10840,108.4,2.5952,1.7387,0.214,0.2724,76.975,4,0,boundary_emergency_brake,-0.9294,-0.9786,0.1967,0.9744,88.047,0,1,roam_forward_cruise
10850,108.5,2.6243,1.7656,0.2083,0.4824,77.015,5,0,boundary_emergency_brake,-1.04,-0.9838,0.195,1.1444,88.158,2,5,roam_forward_cruise
10860,108.6,2.6518,1.7891,0.2141,0.2473,77.051,3,0,boundary_emergency_brake,-1.1488,-0.9822,0.1933,0.7007,88.267,2,6,roam_forward_cruise
10870,108.7,2.6639,1.8003,0.2038,0.06,77.068,3,0,boundary_inward_drive,-1.1741,-0.9435,0.2304,0.4587,88.315,2,6,roam_forward_cruise
10880,108.8,2.6608,1.7973,0.1976,0.144,77.073,3,0,roam_forward_cruise,-1.195,-0.9023,0.2034,0.4906,88.361,3,6,roam_forward_cruise
10890,108.9,2.6378,1.7941,0.2217,0.2475,77.097,4,0,roam_forward_cruise,-1.2349,-0.8562,0.2121,0.7381,88.424,1,4,roam_forward_cruise
10900,109.0,2.6136,1.7896,0.2067,0.1898,77.121,4,0,roam_curve_left,-1.2953,-0.8181,0.2053,0.7925,88.496,1,2,roam_curve_left
10910,109.1,2.5952,1.7894,0.2233,0.241,77.14,4,0,roam_curve_left,-1.3854,-0.7769,0.2042,1.1368,88.595,3,1,roam_curve_left
10920,109.2,2.5678,1.7882,0.2287,0.2931,77.167,5,0,roam_curve_left,-1.4644,-0.7242,0.2026,0.7634,88.692,3,0,roam_curve_left
10930,109.3,2.534,1.7915,0.2359,0.3219,77.201,5,0,roam_curve_left,-1.4987,-0.6541,0.1918,0.7943,88.77,1,0,roam_curve_left
10940,109.4,2.5166,1.8031,0.2346,0.1586,77.223,6,0,boundary_turn_inward,-1.5346,-0.5878,0.2081,0.588,88.846,1,0,roam_curve_left
10950,109.5,2.5216,1.8201,0.2352,0.2054,77.242,6,0,boundary_turn_inward,-1.5388,-0.5296,0.2192,0.5955,88.904,0,0,roam_curve_left
10960,109.6,2.5477,1.8236,0.2393,0.3329,77.269,5,0,boundary_emergency_brake,-1.5324,-0.4618,0.1997,0.8593,88.973,0,0,roam_curve_left
10970,109.7,2.578,1.8149,0.2372,0.2795,77.301,4,0,boundary_emergency_brake,-1.536,-0.3558,0.1955,1.1666,89.079,0,0,roam_curve_left
10980,109.8,2.6025,1.8077,0.2284,0.2328,77.326,4,0,boundary_emergency_brake,-1.5414,-0.2399,0.1779,1.1733,89.195,1,0,roam_pivot_turn
10990,109.9,2.625,1.8092,0.2167,0.2263,77.349,3,0,boundary_emergency_brake,-1.5379,-0.1201,0.1855,1.2101,89.315,0,0,roam_pivot_turn
11000,110.0,2.6426,1.8184,0.2089,0.1413,77.369,3,0,boundary_emergency_brake,-1.5274,0.0036,0.1825,1.264,89.439,0,0,roam_pivot_turn
11010,110.1,2.6504,1.8232,0.2002,0.0752,77.378,3,0,boundary_turn_inward,-1.5118,0.1279,0.1836,1.2579,89.564,0,0,roam_pivot_turn
11020,110.2,2.6574,1.8206,0.1896,0.0955,77.387,2,0,boundary_turn_inward,-1.4926,0.2512,0.1843,1.2446,89.689,1,0,roam_pivot_turn
11030,110.3,2.654,1.8033,0.1917,0.2122,77.405,4,0,roam_stance_pause,-1.4691,0.3722,0.1878,1.2005,89.812,2,0,roam_stance_pause
11040,110.4,2.659,1.7858,0.1932,0.1738,77.423,4,0,boundary_turn_inward,-1.4421,0.4786,0.2115,0.9347,89.922,3,0,roam_stance_pause
11050,110.5,2.6637,1.7734,0.1917,0.0869,77.437,4,0,boundary_turn_inward,-1.4266,0.5149,0.2601,0.0713,89.961,3,0,roam_stance_pause
11060,110.6,2.6619,1.767,0.198,0.1205,77.444,4,0,roam_curve_right,-1.4226,0.5226,0.2519,0.1047,89.97,4,0,roam_curve_right
11070,110.7,2.6409,1.7614,0.2165,0.2519,77.466,4,0,roam_curve_right,-1.4194,0.5169,0.2105,0.4297,89.986,4,0,roam_curve_right
11080,110.8,2.6155,1.7612,0.2026,0.3343,77.491,5,0,roam_curve_right,-1.4273,0.4435,0.2062,0.9056,90.06,3,0,roam_curve_right
11090,110.9,2.5702,1.7764,0.2211,0.4833,77.539,4,0,roam_curve_right,-1.4463,0.3401,0.1908,1.2195,90.165,2,0,roam_curve_right
11100,111.0,2.5354,1.7871,0.23,0.2101,77.575,7,0,roam_curve_right,-1.4861,0.2202,0.185,1.2741,90.291,0,0,roam_curve_right
11110,111.1,2.5201,1.7904,0.2379,0.1731,77.591,7,0,roam_curve_right,-1.5357,0.0993,0.187,1.3251,90.422,0,0,roam_curve_right
11120,111.2,2.4963,1.793,0.244,0.2589,77.615,7,0,roam_curve_right,-1.5901,-0.0239,0.1856,1.3677,90.557,0,0,roam_curve_right
11130,111.3,2.48,1.7925,0.2439,0.0728,77.632,7,0,roam_curve_right,-1.6474,-0.1477,0.1953,1.3532,90.693,0,0,roam_curve_right
11140,111.4,2.4795,1.7873,0.2426,0.0928,77.638,8,0,boundary_turn_inward,-1.7081,-0.2709,0.1953,1.3899,90.83,0,0,roam_curve_right
11150,111.5,2.4946,1.7715,0.2417,0.3451,77.66,8,0,boundary_turn_inward,-1.7741,-0.3917,0.2042,1.3811,90.968,0,0,roam_curve_right
11160,111.6,2.5256,1.7485,0.2345,0.4284,77.699,6,0,boundary_turn_inward,-1.8452,-0.5104,0.1952,1.3777,91.107,0,0,roam_curve_right
11170,111.7,2.5705,1.7322,0.2258,0.5332,77.746,6,0,boundary_turn_inward,-1.9185,-0.6271,0.2055,1.3712,91.244,0,0,roam_forward_cruise
11180,111.8,2.6312,1.7188,0.2045,0.7207,77.809,6,0,boundary_emergency_brake,-1.99,-0.7284,0.2178,0.7299,91.368,2,0,roam_forward_cruise
11190,111.9,2.6892,1.7036,0.209,0.4707,77.869,3,0,boundary_emergency_brake,-2.0401,-0.7725,0.2427,0.6512,91.435,1,0,roam_forward_cruise
11200,112.0,2.7266,1.6906,0.2277,0.3581,77.908,2,0,boundary_emergency_brake,-2.09,-0.8106,0.2216,0.6495,91.498,1,0,roam_forward_cruise
11210,112.1,2.7488,1.6809,0.206,0.0665,77.933,3,0,boundary_turn_inward,-2.163,-0.8567,0.201,1.0838,91.585,1,0,roam_forward_cruise
11220,112.2,2.7392,1.6755,0.2049,0.2429,77.945,3,0,roam_forward_cruise,-2.2572,-0.9334,0.1861,1.2917,91.706,2,0,roam_forward_cruise
11230,112.3,2.7164,1.6569,0.2027,0.346,77.974,0,0,roam_forward_cruise,-2.3563,-1.0208,0.187,1.3149,91.838,2,0,roam_forward_cruise
11240,112.4,2.6766,1.61,0.1993,0.9358,78.036,2,0,roam_forward_cruise,-2.4474,-1.0844,0.2098,0.769,91.95,2,0,roam_forward_cruise
11250,112.5,2.617,1.5358,0.195,0.8549,78.131,5,0,roam_forward_cruise,-2.5149,-1.0967,0.2336,0.6417,92.019,0,0,boundary_turn_inward
11260,112.6,2.5982,1.4698,0.2171,0.6463,78.2,5,0,roam_curve_left,-2.5831,-1.0948,0.207,0.7397,92.087,0,0,boundary_turn_inward
11270,112.7,2.6122,1.4021,0.2088,0.7962,78.27,4,0,roam_curve_left,-2.654,-1.0639,0.181,0.7871,92.167,0,0,boundary_turn_inward
11280,112.8,2.6444,1.3298,0.1751,0.8029,78.35,3,0,roam_curve_left,-2.703,-1.0136,0.1947,0.6932,92.237,0,0,boundary_turn_inward
11290,112.9,2.6733,1.2537,0.1953,0.7233,78.431,4,0,boundary_turn_inward,-2.7428,-0.953,0.19,0.7952,92.31,0,0,boundary_turn_inward
11300,113.0,2.7049,1.2157,0.2063,0.411,78.482,2,0,boundary_turn_inward,-2.7641,-0.8724,0.1868,0.8658,92.393,0,0,roam_curve_left
11310,113.1,2.7485,1.2076,0.2048,0.4922,78.526,2,0,boundary_turn_inward,-2.7833,-0.7814,0.1901,0.9508,92.486,0,0,boundary_turn_inward
11320,113.2,2.801,1.1939,0.195,0.5864,78.581,2,0,boundary_turn_inward,-2.8002,-0.6862,0.1839,1.011,92.583,0,0,roam_curve_left
11330,113.3,2.8475,1.1524,0.1859,0.6715,78.644,1,0,boundary_turn_inward,-2.8149,-0.5854,0.1853,1.0264,92.685,0,0,boundary_turn_inward
11340,113.4,2.884,1.0939,0.1855,0.6836,78.713,2,0,boundary_turn_inward,-2.824,-0.4814,0.1848,1.0702,92.789,1,0,roam_pivot_turn
11350,113.5,2.9074,1.0285,0.185,0.6379,78.783,1,0,boundary_turn_inward,-2.8174,-0.3709,0.1847,1.1243,92.9,0,0,roam_pivot_turn
11360,113.6,2.9249,0.9774,0.1986,0.5026,78.837,1,0,boundary_turn_inward,-2.8006,-0.2569,0.1838,1.1671,93.015,0,0,roam_pivot_turn
11370,113.7,2.9278,0.9216,0.2025,0.6547,78.893,1,0,roam_pivot_turn,-2.7726,-0.1423,0.1836,1.1958,93.133,0,0,roam_pivot_turn
11380,113.8,2.9217,0.8543,0.1979,0.7243,78.961,1,0,roam_pivot_turn,-2.7351,-0.028,0.1854,1.2115,93.254,0,0,roam_pivot_turn
11390,113.9,2.9029,0.7764,0.1858,0.8428,79.041,2,0,roam_stance_pause,-2.693,0.0855,0.1864,1.184,93.375,1,0,roam_stance_pause
11400,114.0,2.8806,0.6993,0.2064,0.7453,79.121,1,0,roam_stance_pause,-2.6629,0.1897,0.2111,1.0757,93.483,0,0,roam_stance_pause
11410,114.1,2.8602,0.6349,0.2123,0.5644,79.189,3,0,roam_stance_pause,-2.639,0.286,0.2166,0.863,93.583,0,0,roam_stance_pause
11420,114.2,2.846,0.5912,0.2148,0.3929,79.235,2,0,roam_curve_right,-2.6228,0.36,0.2179,0.676,93.658,0,0,roam_curve_right
11430,114.3,2.8244,0.5558,0.2108,0.4581,79.276,1,0,roam_curve_right,-2.6119,0.4127,0.2135,0.5231,93.712,3,0,roam_curve_right
11440,114.4,2.7847,0.5109,0.1953,0.8442,79.336,2,0,roam_curve_right,-2.5835,0.4666,0.2076,0.7019,93.773,3,0,roam_curve_right
11450,114.5,2.7133,0.446,0.1929,1.0596,79.433,2,0,roam_curve_right,-2.5279,0.5314,0.2002,0.2563,93.859,3,0,roam_curve_right
11460,114.6,2.6239,0.3772,0.1871,1.1762,79.546,2,0,roam_curve_right,-2.5059,0.5343,0.2211,0.1961,93.882,3,0,roam_curve_right
11470,114.7,2.5261,0.3086,0.1872,1.2014,79.665,2,0,roam_curve_right,-2.4985,0.5122,0.2032,0.4302,93.907,2,0,roam_curve_right
11480,114.8,2.4265,0.2429,0.1848,1.2228,79.784,3,0,roam_curve_right,-2.5094,0.449,0.1989,0.8056,93.971,1,0,roam_curve_right
11490,114.9,2.3203,0.1798,0.1895,1.1919,79.908,3,0,roam_curve_right,-2.5285,0.3597,0.2056,1.0058,94.062,3,0,roam_curve_right
11500,115.0,2.2521,0.1184,0.2244,0.8245,80.001,2,0,roam_curve_right,-2.565,0.2545,0.1842,1.1959,94.174,2,0,roam_curve_right
11510,115.1,2.2028,0.0503,0.2125,0.8898,80.085,1,0,roam_curve_right,-2.5987,0.1609,0.1953,0.8873,94.273,1,0,roam_curve_right
11520,115.2,2.1447,-0.0428,0.1812,1.3017,80.195,0,0,roam_curve_right,-2.6296,0.072,0.1885,1.0395,94.367,0,0,roam_curve_right
11530,115.3,2.072,-0.1532,0.1929,1.3353,80.327,1,0,roam_forward_cruise,-2.6632,-0.0295,0.1826,1.0473,94.474,0,0,roam_forward_cruise
11540,115.4,2.0101,-0.2764,0.1971,1.4441,80.465,3,0,roam_forward_cruise,-2.6728,-0.141,0.2047,1.1673,94.586,0,0,roam_forward_cruise
11550,115.5,1.9756,-0.4122,0.221,1.406,80.605,2,1,roam_forward_cruise,-2.6718,-0.2645,0.1847,1.3202,94.71,0,0,roam_forward_cruise
11560,115.6,1.9471,-0.5409,0.1949,0.9842,80.738,3,0,roam_forward_cruise,-2.6576,-0.3975,0.1987,1.138,94.844,1,0,roam_forward_cruise
11570,115.7,1.8839,-0.6041,0.2338,0.8817,80.827,3,0,roam_forward_cruise,-2.682,-0.5061,0.1997,1.1255,94.955,1,0,boundary_turn_inward
11580,115.8,1.8276,-0.6589,0.2339,0.5298,80.906,3,0,roam_forward_cruise,-2.7016,-0.6251,0.1834,1.2797,95.076,0,0,boundary_turn_inward
11590,115.9,1.7952,-0.6934,0.2503,0.4616,80.953,2,0,roam_forward_cruise,-2.7013,-0.7526,0.1919,1.2855,95.204,1,0,boundary_turn_inward
11600,116.0,1.7665,-0.7277,0.2441,0.4199,80.998,2,0,roam_forward_cruise,-2.6912,-0.8848,0.1867,1.3604,95.337,1,0,boundary_turn_inward
