time_s,jump_idx,requested_height_cm,phase,height_cm,vz_cm_s,vx_cm_s,measured_rise_cm,ground_contact
0.6300000000000003,0,20.0,move,18.1344850345387,-3.9697121611585144,116.91408725772072,1.4855787653223902,1
0.6400000000000003,0,20.0,move,18.128492961192126,0.94060717108795,118.23772996738771,1.5402957869308342,1
0.6500000000000004,0,20.0,move,18.14608944910303,1.519661789262872,122.34651745142706,1.5462878602774066,1
0.6600000000000004,0,20.0,move,18.181589380639952,4.188830013064234,120.05484882392994,1.5286913723665,1
0.6700000000000004,0,20.0,move,18.243443152246975,6.967830559898686,118.84199340018566,1.4931914408295803,1
0.6800000000000004,0,20.0,move,18.308898177372928,5.646107237716317,118.25157159259176,1.431337669222557,1
0.6900000000000004,0,20.0,move,18.368194101884544,5.453598320403189,118.35521148507821,1.3658826440966028,1
0.7000000000000004,0,20.0,move,18.396743502722284,0.6758421353242766,114.38047432640414,1.3065867195849874,1
0.7100000000000004,0,20.0,move,18.394654114026636,-2.0867931375037396,120.06895933619259,1.2780373187472467,1
0.7200000000000004,0,20.0,move,18.3751782995405,-1.9759925313890467,115.61444057061503,1.2801267074428941,1
0.7300000000000004,0,20.0,move,18.35540252608571,-1.7456814452361986,120.42796313715269,1.2996025219290304,1
0.7400000000000004,0,20.0,move,18.361609426988394,1.6453981906099633,120.42716492754595,1.3193782953838191,1
0.7500000000000004,0,20.0,move,18.37983500060234,1.115531314032298,119.4691912359706,1.3131713944811385,1
0.7600000000000005,0,20.0,move,18.38989292249771,0.13091522308270326,115.0363337635011,1.294945820867191,1
0.7700000000000005,0,20.0,move,18.391042107601077,-1.121220811925132,115.69890886323996,1.2848878989718204,1
0.7800000000000005,0,20.0,move,18.36926773042139,-2.620691180171934,115.56921580421422,1.2837387138684542,1
0.7900000000000005,0,20.0,move,18.345869207971933,-2.2623317377013943,119.57633282258575,1.3055130910481383,1
0.8000000000000005,0,20.0,move,18.326883971587776,-2.541167325454121,118.99935599735329,1.3289116134975965,1
0.8100000000000005,0,20.0,move,18.302933053438196,-2.690258084024262,118.80826253312875,1.3478968498817552,1
0.8200000000000005,0,20.0,move,18.27445903237385,-4.665165833611484,119.05618105635232,1.371847768031334,1
0.8300000000000005,0,20.0,move,18.217776360138373,-6.635173635603294,118.54265547083915,1.4003217890956794,1
0.8400000000000005,0,20.0,move,18.165276843002474,-4.668532920084043,114.34028666751897,1.4570044613311572,1
0.8500000000000005,0,20.0,move,18.138724694168825,-2.604395071061728,115.79626344267223,1.5095039784670583,1
