time_s,step,sub_skill,x_m,y_m,z_m,vx_m_s,vy_m_s,speed_m_s,cross_track_error_cm,curvature_1_m,heading_err_deg,dist_to_goal_m
4.8500000000000005,485,turn,6.132002982562362,-0.5641502497062901,0.1834327155944121,1.6867060933570195,-0.08808058990774346,1.6890043326428132,32.02689200980202,-0.6470869480950474,43.31772839813708,1.7608180458851868
4.86,486,turn,6.1488041245770075,-0.5649607524985693,0.18314506759099325,1.6763875692658678,-0.07773075410569484,1.6781887118327798,32.95653869697477,-0.6470869480950474,43.74924422139594,1.74517308618914
4.87,487,turn,6.1655039542379075,-0.5656714133915302,0.1832441175715748,1.668388887046591,-0.0673037926052021,1.6697458725565417,33.87242241175627,-0.6470869480950474,44.18289894772299,1.7296132790456609
4.88,488,turn,6.182190924523421,-0.5663034414767089,0.18379968916022751,1.670419965759455,-0.06320907268782619,1.6716154608276013,34.78089288102401,-0.6470869480950474,44.83592893879729,1.7140613786174548
4.89,489,turn,6.198955274077211,-0.566911971558524,0.18458725401977788,1.6810584896930694,-0.05945285805596736,1.6821094756585155,35.69130564486448,-0.6470869480950474,45.51584901005969,1.6984504728285956
4.9,490,turn,6.215782078129629,-0.5674759426520487,0.18485600884170317,1.6858409285444793,-0.05497392388971891,1.686737018228848,36.60108747515398,-0.6470869480950474,46.20412384276629,1.682788154758442
4.91,491,turn,6.232642716137455,-0.5679338619668987,0.18468828849930027,1.6871147675792013,-0.04057362513328044,1.687602577042438,37.503490764037046,-0.6470869480950474,46.5811060486988,1.667080779310049
4.92,492,turn,6.249485307594695,-0.5682614370519851,0.1843476810258762,1.68370037143314,-0.029134210356630254,1.6839524170763251,38.39377298531772,-0.6470869480950474,47.07971833564735,1.6513683609902299
4.93,493,turn,6.266185874697959,-0.5687090469652053,0.18419002898099968,1.6618516625397282,-0.0572863205636607,1.6628387386664352,39.28709689989693,-0.6470869480950474,48.97203569554004,1.635853396909341
4.94,494,turn,6.282954417869763,-0.5688000155068447,0.18429915568424243,1.6747376113538046,-0.010078258126792873,1.6747679356167282,39.821180660147846,-0.649107833174951,42.48860662268348,1.620173242159139
4.95,495,turn,6.299704804338336,-0.5689459199245749,0.1846705391913064,1.6759356255604783,-0.01393485903394551,1.675993556467055,40.76645980759632,-0.649107833174951,43.39844741735218,1.6045515592343946
4.96,496,turn,6.316485976421556,-0.5690230896604012,0.18528517212138246,1.6795906475158635,-0.003130606265125182,1.6795935650979212,41.707745974794385,-0.649107833174951,43.82812685682369,1.5888995250286588
4.97,497,turn,6.333289381665271,-0.5689683012646417,0.1858349346392935,1.6818812608462124,0.009964585862673743,1.6819107790120913,42.63931233917522,-0.649107833174951,44.1993975031469,1.5732023154335717
4.98,498,turn,6.35008327545174,-0.568853875648139,0.1861994120465089,1.6781554539144783,0.009757182934821244,1.6781838189309692,43.56539627195816,-0.649107833174951,45.04433450683313,1.5575152625460964
4.99,499,turn,6.366797407544574,-0.5687924781188746,0.18630176979240237,1.670936513774599,0.004635594817780133,1.670942943910571,44.49144038401892,-0.649107833174951,46.080894735112864,1.5419452327851988
5.0,500,turn,6.383503233785039,-0.5687187491921419,0.1863153756811983,1.6727290465859894,0.007990163732433695,1.6727481298775808,45.41599772179629,-0.649107833174951,46.85327058269865,1.5264025172708502
5.01,501,turn,6.400272105419007,-0.5685787421408862,0.18628663960114503,1.67997905056434,0.017309828431870417,1.6800682249526064,46.33856327262288,-0.649107833174951,47.45041833790017,1.5108012770832917
5.0200000000000005,502,turn,6.417084260984332,-0.5682816319048442,0.18602197912604415,1.6826064287251319,0.036816757094784505,1.6830091703820627,47.25049359636115,-0.649107833174951,47.72315894925166,1.4951255739630063
5.03,503,turn,6.433868320105255,-0.567864320016143,0.18564879487919939,1.6763850662255861,0.044210923245123865,1.6769679472185355,48.150876571460344,-0.649107833174951,48.42258663841731,1.4794546880176325
5.04,504,turn,6.450583809032565,-0.5673720831405012,0.1853120589383489,1.6702495444854306,0.05145042998934024,1.671041797083447,48.84020313923334,-0.6951990426843825,42.61493790938518,1.4638427688565852
5.05,505,turn,6.467293044094283,-0.56691430854581,0.18505471006143148,1.6722952080147195,0.04766223274974074,1.6729742828805483,49.78000167326171,-0.6951990426843825,43.561330777362286,1.448274895156597
5.0600000000000005,506,turn,6.484036689219917,-0.56645812119215,0.1848673544732474,1.6758210372937714,0.04130018032337508,1.676329876226966,50.721940824153144,-0.6951990426843825,44.62361543214446,1.432701902135967
5.07,507,turn,6.500738899511849,-0.5662261114364999,0.18455200723909906,1.6795689619759273,0.0340363195091751,1.6799137981094818,51.679644316265936,-0.6951990426843825,45.75095522756697,1.417283285777051
5.08,508,turn,6.517531983219031,-0.5658065262359219,0.1840669112948517,1.6777251330414324,0.043570166293689254,1.6782907916775782,52.6274434168234,-0.6951990426843825,46.32296083337641,1.4017352561807217
5.09,509,turn,6.534243680210034,-0.5653076454973213,0.18363255827233413,1.667673014211197,0.05341340211285904,1.6685281759243773,53.56405106484669,-0.6951990426843825,46.89384695529809,1.3862583734620748
5.1000000000000005,510,turn,6.550871639890068,-0.5647020239020852,0.18348860274335735,1.661389767514829,0.06441857828405809,1.6626381785677595,54.48710326596955,-0.6951990426843825,47.443563017372675,1.37084299332007
5.11,511,turn,6.5674941685940444,-0.5639875263381512,0.1837332964500068,1.6651474082123596,0.07503319164258722,1.6668370858978425,55.40100513004029,-0.6951990426843825,48.04270744217999,1.3554161812810157
5.12,512,turn,6.584173664599564,-0.5632614021705395,0.1842085618985692,1.6705367816324435,0.06801821580241173,1.6719209360695935,56.326140217053954,0.0,30.260468226648367,1.339961771405943
5.13,513,move,6.601630395287125,-0.5619146455296349,0.18504837430508883,1.782152842186383,0.17048403689284547,1.7902886805619602,56.19146455296349,0.0,27.5874929558105,1.323570260886119
5.14,514,turn,6.6189106075409425,-0.5604553682486448,0.18655309388993557,1.7070863663590772,0.13898427545175018,1.7127347988033306,56.045536824864485,0.0,28.860306966074674,1.307318944759814
5.15,515,move,6.6359668829342935,-0.5586886755683749,0.18854341127617744,1.7021265668202825,0.19485224198284593,1.7132431951363891,55.868867556837486,0.0,27.439549230160992,1.2911648143740135
5.16,516,move,6.652992288170708,-0.556300712839521,0.19137798643941623,1.7046662729570663,0.25925995070670504,1.7242687795694087,55.6300712839521,0.0,25.76076241796386,1.2747931642624941
5.17,517,move,6.670122830107612,-0.5531986047436125,0.1946363307800878,1.7209503859155877,0.33750707987172485,1.7537335201639241,55.31986047436125,0.0,20.658695054540136,1.2580347953646922
5.18,518,move,6.68740618137622,-0.5499367038549184,0.19759871613674623,1.7265200571616177,0.3033779695998269,1.7529716769588348,54.993670385491846,0.0,22.138533894140757,1.2410865432787324
5.19,519,move,6.704502144759239,-0.546602740880763,0.19958768708763996,1.7219210047703517,0.3612112932286522,1.7593992000183623,54.6602740880763,0.0,20.609575854260523,1.2242918463645722
5.2,520,move,6.721730367977928,-0.5432533989872771,0.20057599654432143,1.722917444667044,0.31096380033345616,1.7507549817880979,54.32533989872771,0.0,22.5928822882995,1.2073897739253476
5.21,521,move,6.738826778505999,-0.5399701052990793,0.20062193422302782,1.701158084865759,0.332126626865828,1.733276355915989,53.99701052990793,0.0,22.154812339592663,1.1906539066572412
5.22,522,move,6.756022989351882,-0.5366155433112972,0.19968876794877705,1.7333476930135168,0.33085401855441604,1.7646412118243433,53.66155433112972,0.0,22.786106217583615,1.1738162711134654
5.23,523,move,6.773200118702441,-0.5331709447610576,0.19777619827421244,1.708808684559016,0.3467540046866703,1.7436357016850046,53.317094476105765,0.0,19.46908729970661,1.156974349008303
5.24,524,move,6.790535692506306,-0.5295457640015575,0.19496327892464846,1.746570891152817,0.38904499490126393,1.7893758369554646,52.95457640015575,0.0,18.708277409835212,1.1399286334485272
5.25,525,move,6.807890727712812,-0.5257336678861539,0.191727561313988,1.7318707575604049,0.3753132289745933,1.7720712008088688,52.573366788615395,0.0,19.366546581601924,1.1227987692222197
5.26,526,move,6.825370512162112,-0.5214657185688282,0.18869566367751903,1.7548689430275177,0.45378441905066336,1.8125907718444518,52.146571856882815,0.0,17.416492199458776,1.1053639699200115
5.2700000000000005,527,move,6.843033643251844,-0.5168958197351339,0.18560886803411655,1.774515091340294,0.45642473442597153,1.8322738189447205,51.689581973513384,0.0,17.813123538495137,1.0876425246657222
5.28,528,move,6.860694699431154,-0.5122261916085651,0.18242810155924474,1.7630723233483057,0.4727154527624216,1.8253448760815512,51.22261916085651,0.0,17.55783582984103,1.0698927410554369
5.29,529,move,6.878498866711714,-0.5074015192374368,0.18018086771585312,1.7939752226522703,0.4920365738599865,1.8602276982955976,50.74015192374368,0.0,14.548667187979952,1.051960546741595
5.3,530,move,6.89643183103005,-0.5019854821047841,0.178875483098928,1.8031943272176232,0.581300512554774,1.8945764876632085,50.198548210478414,0.0,12.261118891685545,1.0336465570511129
5.3100000000000005,531,move,6.914406995676117,-0.4960832173998117,0.1790508316176511,1.7916275337407013,0.5831264209293809,1.8841352505708546,49.60832173998117,0.0,12.329035312931463,1.0150733302181214
5.32,532,move,6.932239899423139,-0.4900407501711877,0.1805206224118587,1.7776828699939409,0.6119180784233845,1.8800532229091977,49.00407501711877,0.0,11.589083128290415,0.9965680408310059
5.33,533,move,6.950124781719658,-0.48401833187964854,0.18244334253371217,1.7987345078381214,0.5972305443725925,1.8952915746183308,48.401833187964854,0.0,12.4535244267401,0.9780398542208393
5.34,534,move,6.967987447634184,-0.4779378898498404,0.18420020617830665,1.7779332536304815,0.6121213915232145,1.8803561503942243,47.79378898498404,0.0,10.876621305314847,0.959515414798551
5.3500000000000005,535,move,6.9859078561332195,-0.47180106837355196,0.1857339197697001,1.8036563234787792,0.6217975669826047,1.9078281755783129,47.1801068373552,0.0,11.072847433323169,0.9409264463153216
5.36,536,move,7.0039111719541145,-0.46540260936850075,0.1868291850939369,1.8032726002063206,0.6590622173210404,1.91993621689758,46.540260936850075,0.0,10.234630018213396,0.9221482064344672
5.37,537,move,7.021711761205967,-0.45931280434768945,0.18743494801875907,1.7669539202460787,0.5747481446881428,1.8580800806465387,45.931280434768944,0.0,12.528824795406067,0.9037151828846819
5.38,538,move,7.03953933013565,-0.45328430879571546,0.18756009753373268,1.791284960550541,0.6158366006021863,1.8941902038960634,45.32843087957155,0.0,11.824936797634228,0.8853063792290812
5.39,539,move,7.057328381020632,-0.44733529380585496,0.18736730686099318,1.7758177353519111,0.5807853950850556,1.8683790579897042,44.733529380585495,0.0,12.951462393936913,0.8669892052549338
5.4,540,move,7.075288631105953,-0.4411171690942696,0.18660629538079873,1.8113989136012298,0.6560263507038756,1.9265348678426664,44.11171690942696,0.0,11.419379571034957,0.8484050928238881
5.41,541,move,7.093342473313356,-0.4349698477471218,0.18522619428901949,1.8093706199021222,0.5952644320230199,1.9047734206977687,43.496984774712175,0.0,13.402915232021556,0.8297975042385514
5.42,542,move,7.11134202852054,-0.4287929066890087,0.18338202631557654,1.7938464093341728,0.6326611133416495,1.9021422198710065,42.87929066890087,0.0,12.48151548789507,0.8112419005519981
5.43,543,move,7.129120123364236,-0.4228905996954527,0.1816234584084519,1.769403475773404,0.5636488355937326,1.8570106811607665,42.28905996954527,0.0,14.555928020033814,0.7930425739555207
5.44,544,move,7.1468777104374,-0.4167503334658069,0.18028873205735238,1.7800331573901769,0.6487575110483924,1.8945723394872382,41.67503334658069,0.0,12.51654017864844,0.7747579071644064
5.45,545,move,7.164710402968989,-0.41048560533873235,0.17969162923596996,1.7890798160173067,0.6127709549517708,1.8911094181228714,41.048560533873236,0.0,13.961434323414858,0.7563673357766811
5.46,546,move,7.182441507032007,-0.4041775174280818,0.1790996098827353,1.7630310889601186,0.6408634258948355,1.8758956664189954,40.41775174280818,0.0,13.227543767107512,0.7380638139152544
5.47,547,move,7.20014633486093,-0.3980289011812122,0.17904605248770086,1.7790134840767517,0.5997758610087032,1.8773971503056124,39.80289011812122,0.0,14.934991477671913,0.7198969749779119
5.48,548,move,7.2177588554751715,-0.3919210159843431,0.1799060587137526,1.7554241151760048,0.6336383911028515,1.8662827853304733,39.192101598434306,0.0,14.097901102835767,0.7018597119476147
5.49,549,move,7.235387450663535,-0.3857925922411474,0.1812706344084327,1.7709092484631368,0.5976274536703626,1.8690313372634482,38.57925922411474,0.0,15.696332768906858,0.6838300011545247
5.5,550,move,7.252891740616549,-0.37965142314999556,0.18262635920181716,1.7376691188641986,0.6251327906193492,1.846695690297082,37.965142314999554,0.0,14.971311026725656,0.6659300708713194
5.51,551,move,7.270450022948354,-0.37360639610957674,0.1841176083169474,1.7719946430334337,0.5928056915477863,1.8685244453500294,37.360639610957676,0.0,16.70637574986778,0.6480780195444885
5.5200000000000005,552,move,7.28794918584264,-0.3674308941486256,0.1852862061917994,1.7408251101401024,0.6365546437010565,1.8535570880098835,36.74308941486256,0.0,15.576396795562335,0.6302393938702927
5.53,553,move,7.305609828454711,-0.3612526764329379,0.1858394267834573,1.78299701236079,0.6065201922716735,1.8833335046456245,36.12526764329379,0.0,17.369014407555547,0.6123114620399176
5.54,554,move,7.3232000014962875,-0.35500429577973436,0.18595644315776907,1.7427291084450969,0.6364752483095254,1.8553181633166087,35.500429577973435,0.0,16.606656012322325,0.5944463562677517
5.55,555,move,7.340799570025918,-0.34889538336239057,0.18594864262054053,1.7740222831104855,0.5998120021278064,1.87267976409986,34.889538336239056,0.0,18.546322490310096,0.5767089374988655
5.5600000000000005,556,move,7.358292594468672,-0.34272808294257584,0.1858219332648669,1.733960967314965,0.6299892070250057,1.8448596253210825,34.27280829425759,0.0,17.841180699963964,0.5590779368180698
5.57,557,move,7.375868215579782,-0.3365993938189565,0.18544805672555406,1.7807236138377074,0.6022756015474553,1.8798171424632166,33.65993938189565,0.0,19.749656552469695,0.5414675283599556
5.58,558,move,7.393408548855726,-0.3303239857108453,0.18428972674919736,1.738424850564407,0.6434399591720091,1.8536817262192444,33.03239857108453,0.0,18.780234720931816,0.5238613354523038
5.59,559,move,7.411124750443863,-0.324008031375957,0.1824335375236555,1.7916868896489189,0.6217362759039788,1.8964962186397223,32.4008031375957,0.0,20.66343122116798,0.5061672771501954
5.6000000000000005,560,move,7.428751206797393,-0.31763210786223595,0.18036715831853162,1.7427578714737826,0.6459133870819653,1.8586040735443163,31.763210786223596,0.0,20.213463278580853,0.48858567725590507
5.61,561,move,7.446321294902936,-0.31142311519989146,0.17862309121959052,1.7681501891891915,0.6053578433250398,1.8689069559517717,31.142311519989146,0.0,22.465168728634,0.47124634538391497
5.62,562,move,7.463704103128737,-0.30527153341624375,0.17751091731187926,1.7204389100354696,0.6224252728941833,1.8295691469582211,30.527153341624373,0.0,22.342226243767982,0.4541869302979687
5.63,563,move,7.4811407530012195,-0.2992628809475674,0.177390712876267,1.7609742687607686,0.5861147272356662,1.8559528142493449,29.926288094756742,0.0,24.774866353492254,0.43729808248476615
5.64,564,move,7.498498558286655,-0.293202990408177,0.17825941766775333,1.7205862838917394,0.6193052874070865,1.8286487359049466,29.320299040817698,0.0,24.404775601039162,0.4205606115094852
5.65,565,move,7.515919483502348,-0.2871888354788284,0.17977948334834898,1.7566159028000705,0.5875981064305781,1.8522880350126185,28.71888354788284,0.0,26.816344063786154,0.4039545462615958
5.66,566,move,7.533295645370426,-0.28119965877019243,0.18153013235644344,1.745464684095885,0.5897744095534722,1.8424116851534822,28.119965877019244,0.0,27.84586102643817,0.3875623338387306
5.67,567,turn,7.550722973365204,-0.2752811728287202,0.18351921602736104,1.7387553602899362,0.5972828452149084,1.8384822545036985,27.52811728287202,0.0,28.879805614890387,0.3713742791491033
5.68,568,turn,7.568053840113599,-0.26929116837795125,0.18538119382527837,1.7315547287947974,0.6001210903250974,1.8326011846183579,26.929116837795124,0.0,30.145703339905545,0.35541080868888125
5.69,569,stop,7.585327266083105,-0.2632878430246108,0.18683436984877952,1.7254324647395025,0.6000752336201001,1.8268025280202709,0.0,0.0,0.0,0.339713044882135
5.7,570,stop,7.600921847588511,-0.25802641238730273,0.19031519342762412,1.432556406789398,0.4902159914490314,1.5141101600959253,0.0,0.0,0.0,0.3258984752946218
5.71,571,stop,7.616053977948811,-0.2530974056307089,0.19755412105885195,1.512606316435879,0.4331432516172902,1.5734010756775647,0.0,0.0,0.0,0.3128809772666394
5.72,572,stop,7.629452825091259,-0.24918548954465305,0.20895366488527353,1.217809836039367,0.350780979338395,1.267323199590315,0.0,0.0,0.0,0.3019599511981376
5.73,573,stop,7.641497601645058,-0.2455603349877078,0.22317670056295513,1.1617512567489763,0.35420956137563675,1.21454946211661,0.0,0.0,0.0,0.29227204599045525
5.74,574,stop,7.653186495860783,-0.24201240062036622,0.23716053960825895,1.1694271970571812,0.3570523949297215,1.2227208929032272,0.0,0.0,0.0,0.2830622953637804
5.75,575,stop,7.664887678931092,-0.23843480009049767,0.2501465764901772,1.1710497892720138,0.3595550234073607,1.2250050709329718,0.0,0.0,0.0,0.27405573290869106
5.76,576,stop,7.676621705914715,-0.23481845372614218,0.26213151101065746,1.1738999470106457,0.36270726062836744,1.2286568448936959,0.0,0.0,0.0,0.26525828305041094
5.7700000000000005,577,stop,7.688157755967331,-0.23112901418990472,0.2731137435096257,1.1657278277363545,0.3671286507971618,1.2221721706024338,0.0,0.0,0.0,0.2567671151357333
5.78,578,stop,7.699562993908835,-0.22755038991181073,0.2831092584506319,1.1212817702882836,0.351254863180122,1.1750118243185952,0.0,0.0,0.0,0.24873039712766817
5.79,579,stop,7.711153574715653,-0.22390708467781734,0.29210008175551905,1.1833504211219115,0.37207932937613286,1.2404681561887827,0.0,0.0,0.0,0.24089023173840865
5.8,580,stop,7.722674536643191,-0.22028166682060532,0.30012215170573314,1.1316563958317907,0.35549968039955826,1.1861813609188043,0.0,0.0,0.0,0.23345935303167692
5.8100000000000005,581,stop,7.7341927379360405,-0.21679848735902063,0.3071460950964013,1.138718612008718,0.33361610285106014,1.1865832383008748,0.0,0.0,0.0,0.22656611610086078
5.82,582,stop,7.745827131023072,-0.2131900073165348,0.31320028096516533,1.1817639091820324,0.37766738006801454,1.2406444240847727,0.0,0.0,0.0,0.2199652236562896
5.83,583,stop,7.757424397442975,-0.20964841812202875,0.3182836350860533,1.143661587635713,0.33859402076907347,1.1927312094239872,0.0,0.0,0.0,0.21392792570279975
5.84,584,stop,7.769186467974988,-0.20595837000081862,0.3223572837727516,1.1785746296564554,0.37107822129584417,1.2356120766607692,0.0,0.0,0.0,0.20825065590224814
5.8500000000000005,585,stop,7.780987754390727,-0.20224886229234157,0.3254425959147117,1.1794601007326126,0.37042294424912986,1.236260201918018,0.0,0.0,0.0,0.20314053025993206
5.86,586,stop,7.792803511917798,-0.19854806301654068,0.32753017844563703,1.1807087544271897,0.3697747703309322,1.237257670638699,0.0,0.0,0.0,0.1986784475317245
5.87,587,stop,7.804321290399271,-0.19487192909334008,0.3286262111479606,1.129100500958082,0.3663098458934231,1.187034474841508,0.0,0.0,0.0,0.19491983134322044
5.88,588,stop,7.816006394029243,-0.19119228096232746,0.32874566493643487,1.1923653761688793,0.3693210981875152,1.2482520834562165,0.0,0.0,0.0,0.19186111342186715
5.89,589,stop,7.8276041254457125,-0.1875146954738526,0.32790472006247856,1.1368025141733702,0.3665724970815357,1.1944435322975666,0.0,0.0,0.0,0.1895355856565529
5.9,590,stop,7.839345502237469,-0.18383679663982536,0.32608055075975495,1.1975360542305726,0.36913889101150826,1.2531385087209375,0.0,0.0,0.0,0.18800005674475098
5.91,591,stop,7.851244755513416,-0.18014268531122257,0.3232599210218096,1.1837059577862974,0.36903230985992713,1.2398970280710124,0.0,0.0,0.0,0.1872895952541983
5.92,592,stop,7.862812597512368,-0.17664716541371445,0.31946838099479274,1.1385725361149968,0.336291027261382,1.1871979931805188,0.0,0.0,0.0,0.1874823178165956
5.93,593,stop,7.874520483391661,-0.17302695018922265,0.3146921001002493,1.1894112082665267,0.3768096055686133,1.2476716319604342,0.0,0.0,0.0,0.1883921429079211
5.94,594,stop,7.886166566912358,-0.1694714041188249,0.30893431629477935,1.1460149822214547,0.3418639018487292,1.195918587054854,0.0,0.0,0.0,0.19011891330840186
5.95,595,stop,7.897938803601463,-0.16580435672784835,0.3021787946329481,1.195303022773525,0.3809371079829779,1.254536725843433,0.0,0.0,0.0,0.1925696149452691
5.96,596,stop,7.909830682342578,-0.1620580749422438,0.2944231412315639,1.183852220829774,0.3711328393718599,1.2406633972290013,0.0,0.0,0.0,0.19576914093078684
5.97,597,stop,7.921656459659049,-0.15835462668263878,0.2856874165050217,1.1811951192261858,0.3696277427020169,1.2376778974590892,0.0,0.0,0.0,0.19969084996652128
5.98,598,stop,7.933177698457567,-0.1546161707769744,0.27596772170660383,1.1294447767082723,0.37707048380419045,1.1907256835182172,0.0,0.0,0.0,0.2040647172564756
5.99,599,stop,7.944568612528478,-0.15102431391795323,0.2652743847542348,1.141966118307326,0.34930043144539435,1.1941932032840583,0.0,0.0,0.0,0.20906547293679315
6.0,600,stop,7.956083924449382,-0.14733900909698325,0.25379844016900044,1.16014147169311,0.38035078778145454,1.2208992407681432,0.0,0.0,0.0,0.21464136491353625
6.01,601,stop,7.967851280134359,-0.14368271920623069,0.24254084542248813,1.1436154335041535,0.3591017315829136,1.198670227116174,0.0,0.0,0.0,0.22094956893167722
6.0200000000000005,602,stop,7.979162566066176,-0.14005599198697535,0.23241984852187514,1.1133617006788228,0.3612265501765984,1.1704951503918875,0.0,0.0,0.0,0.22740896557922646
6.03,603,stop,7.989414553421829,-0.1366684556195659,0.22437980557972306,0.9582291956726541,0.3216021641452368,1.0107577075750456,0.0,0.0,0.0,0.23357240323622724
6.04,604,stop,7.9978659774139125,-0.13379141520082333,0.2194100953186182,0.7602179785797425,0.26159749186185216,0.8039680483105542,0.0,0.0,0.0,0.23885353738129586
6.05,605,stop,8.00496747809293,-0.1313367365723902,0.2164203118164829,0.6583577148146061,0.23058510885000075,0.697570335578626,0.0,0.0,0.0,0.24343567376292546
6.0600000000000005,606,stop,8.01107627776193,-0.1291740752756322,0.21431482286675393,0.5726930750165383,0.2046782451015225,0.6081698300555013,0.0,0.0,0.0,0.24746526268947835
6.07,607,stop,8.016483172337017,-0.12720138784024992,0.2125440918002942,0.5109790782135174,0.1894348739721708,0.5449634757016182,0.0,0.0,0.0,0.2510877822432704
6.08,608,stop,8.021430594976001,-0.1253266784826079,0.2107134291087156,0.470727607611886,0.18092487379756114,0.5042998022274777,0.0,0.0,0.0,0.2544370261221366
6.09,609,stop,8.025960118074243,-0.12355931588417847,0.20879963791211578,0.43031005012174645,0.17038467035435692,0.4628149469577909,0.0,0.0,0.0,0.2575360039003946
6.1000000000000005,610,stop,8.030062480323252,-0.1219158030918542,0.20701515528499967,0.38962431461536307,0.1576586469007744,0.42031340150187274,0.0,0.0,0.0,0.2603691996649825
6.11,611,stop,8.03377317004255,-0.12040455065238474,0.20552460508983597,0.35388350029225263,0.1450661940653994,0.3824627203267227,0.0,0.0,0.0,0.2629582888448188
6.12,612,stop,8.037152193098608,-0.11901480478887023,0.20444360286801908,0.3237072030235841,0.13395145170907163,0.35032748208543335,0.0,0.0,0.0,0.2653405283481332
6.13,613,stop,8.040255522076727,-0.1177289382591993,0.2038496947398297,0.29863787268605474,0.12427246159774216,0.32346286295959004,0.0,0.0,0.0,0.2675494854075168
6.140000000000001,614,stop,8.043139974540152,-0.11653215242735333,0.20369532415659686,0.28182318629962727,0.11685624161330177,0.30508964181050263,0.0,0.0,0.0,0.2696232501440377
6.15,615,stop,8.04589825939037,-0.11539151751897057,0.20382523159613516,0.2711935073415856,0.11206144310510299,0.2934342949537918,0.0,0.0,0.0,0.2716266969276752
6.16,616,stop,8.048544757720203,-0.1142719767704084,0.20399719862421137,0.25948339580293234,0.11175090307844797,0.28252415301398554,0.0,0.0,0.0,0.2735552712943888
6.17,617,stop,8.051080763734822,-0.11314928752443171,0.20401694658986969,0.24919297551053973,0.11252654253576626,0.27342158257688814,0.0,0.0,0.0,0.2753982850441775
6.18,618,stop,8.05352744964692,-0.11201591123259344,0.20381618162682827,0.2409313264607583,0.11386442233215344,0.2664826649956344,0.0,0.0,0.0,0.27717076934757945
6.19,619,stop,8.055889212473975,-0.11086642237021808,0.2033706066130272,0.2323164070666819,0.11570966941546225,0.25953735875323963,0.0,0.0,0.0,0.2788737260047478
