time_s,phase,x_cm,y_cm,vx_cm_s,vy_cm_s
1.418999999999999950e+01,4.000000000000000000e+00,1.034304395898787421e+00,-1.428565667407504769e+01,-1.491427849744312084e+00,1.890161962653966965e+00
1.420000000000000107e+01,4.000000000000000000e+00,1.021235580584070490e+00,-1.426679736849069435e+01,-1.182504196219303916e+00,1.880762891504334400e+00
1.421000000000000085e+01,4.000000000000000000e+00,1.011365146068714527e+00,-1.424818076769594200e+01,-8.592869560482262470e-01,1.846241674613617656e+00
1.422000000000000064e+01,4.000000000000000000e+00,1.004439760116992542e+00,-1.422990736153688296e+01,-5.907727782743954492e-01,1.817502602033564285e+00
1.423000000000000043e+01,4.000000000000000000e+00,9.997530308147867251e-01,-1.421177593334948774e+01,-3.991897727297077925e-01,1.813899147650311239e+00
1.424000000000000021e+01,4.000000000000000000e+00,9.963630847478995856e-01,-1.419351522586846315e+01,-3.152818877603699721e-01,1.837804893910472970e+00
1.425000000000000000e+01,4.000000000000000000e+00,9.930622842114126270e-01,-1.417484933640210620e+01,-3.577863301897499793e-01,1.889746549458834579e+00
1.425999999999999979e+01,4.000000000000000000e+00,9.885619201611408613e-01,-1.415548218181148776e+01,-5.255884773760322037e-01,1.971984102214053181e+00
1.426999999999999957e+01,4.000000000000000000e+00,9.818602318814090291e-01,-1.413512628304259522e+01,-7.733529747697335255e-01,2.081145374189336206e+00
1.428000000000000114e+01,4.000000000000000000e+00,9.725306307141720064e-01,-1.411358306488959258e+01,-1.040978282092102969e+00,2.204657005114467161e+00
1.429000000000000092e+01,4.000000000000000000e+00,9.605937666665047558e-01,-1.409075070078974967e+01,-1.287979807306471214e+00,2.335767019706751046e+00
1.430000000000000071e+01,4.000000000000000000e+00,9.466607815312994001e-01,-1.406662526838709759e+01,-1.449437540638263355e+00,2.462305036164990302e+00
1.431000000000000050e+01,4.000000000000000000e+00,9.359592823316020826e-01,-1.404119593201038363e+01,-1.110593435988656008e+00,2.588401710787006760e+00
1.432000000000000028e+01,4.000000000000000000e+00,9.228657868015058829e-01,-1.401484572112989468e+01,-1.082676465207111915e+00,2.667522511709734534e+00
1.433000000000000007e+01,4.000000000000000000e+00,9.181301911785103576e-01,-1.398781219045354440e+01,-3.955017120393268248e-01,2.711977648143115704e+00
1.433999999999999986e+01,4.000000000000000000e+00,9.096250304223622019e-01,-1.396604106225649922e+01,-5.880432059581319759e-01,2.256640128870305961e+00
1.434999999999999964e+01,4.000000000000000000e+00,9.103122516158961286e-01,-1.394352348212571080e+01,1.475633197178359557e-01,2.249498386790302895e+00
1.435999999999999943e+01,4.000000000000000000e+00,9.094993178240730058e-01,-1.392100250368170933e+01,1.612055759990285719e-01,2.263763769579909546e+00
1.437000000000000099e+01,4.000000000000000000e+00,9.130502913792208908e-01,-1.389834415904531184e+01,5.024969657662363698e-01,2.268067822468814665e+00
1.438000000000000078e+01,4.000000000000000000e+00,9.203143719023223479e-01,-1.387556243696367098e+01,8.705771266142626752e-01,2.288009581484338639e+00
1.439000000000000057e+01,4.000000000000000000e+00,9.308875466451411729e-01,-1.385244144986134707e+01,1.168870993504126599e+00,2.331307740984608134e+00
1.440000000000000036e+01,4.000000000000000000e+00,9.437927696496660745e-01,-1.382873760068287794e+01,1.355471905232285668e+00,2.400088580998706256e+00
1.441000000000000014e+01,4.000000000000000000e+00,9.578272357104962165e-01,-1.380417250324951794e+01,1.417887620879080712e+00,2.498294822415951355e+00
1.441999999999999993e+01,4.000000000000000000e+00,9.717696557486270592e-01,-1.377843791252200489e+01,1.365936192690937245e+00,2.627555185626198053e+00
1.442999999999999972e+01,4.000000000000000000e+00,9.847206253647420304e-01,-1.375124855950428859e+01,1.241103400304216953e+00,2.782070920954692106e+00
1.443999999999999950e+01,4.000000000000000000e+00,9.962627335648455151e-01,-1.372244960078962706e+01,1.094896452680127918e+00,2.946674953134652775e+00
1.445000000000000107e+01,4.000000000000000000e+00,1.006371085738305249e+00,-1.369197934136658290e+01,9.593964069456879518e-01,3.113132861463288492e+00
1.446000000000000085e+01,4.000000000000000000e+00,1.015433427713707371e+00,-1.365991027042298356e+01,8.808253004771698924e-01,3.266837580504137417e+00
1.447000000000000064e+01,4.000000000000000000e+00,1.024188371344972870e+00,-1.362646146186614260e+01,8.832810225544327487e-01,3.391402719132928567e+00
1.448000000000000043e+01,4.000000000000000000e+00,1.033593722617111021e+00,-1.359205846975531706e+01,1.027437469037877360e+00,3.466314493569214950e+00
1.449000000000000021e+01,4.000000000000000000e+00,1.046374458267600893e+00,-1.355727885833343294e+01,1.456990049730174430e+00,3.482461128274613849e+00
1.450000000000000000e+01,4.000000000000000000e+00,1.063708496406757797e+00,-1.352250303901111295e+01,1.918970532199693491e+00,3.469613341785146687e+00
1.450999999999999979e+01,4.000000000000000000e+00,1.085802540156340035e+00,-1.348806510246851076e+01,2.407750154144669974e+00,3.423777556641593112e+00
1.451999999999999957e+01,4.000000000000000000e+00,1.112924184855841325e+00,-1.345420748182248971e+01,2.913911621851809741e+00,3.357437373802854452e+00
1.453000000000000114e+01,4.000000000000000000e+00,1.144776444781756108e+00,-1.342102208736981694e+01,3.352420345279260250e+00,3.298399087375927241e+00
1.454000000000000092e+01,4.000000000000000000e+00,1.180385598481512366e+00,-1.338811851288833665e+01,3.685735456927887732e+00,3.292847043440461974e+00
1.455000000000000071e+01,4.000000000000000000e+00,1.218694725021411296e+00,-1.335491207649553225e+01,3.913952073332900738e+00,3.347323698205616260e+00
1.456000000000000050e+01,4.000000000000000000e+00,1.261756987991176970e+00,-1.332797078901927179e+01,3.959585784673902431e+00,3.028652564158117677e+00
1.457000000000000028e+01,4.000000000000000000e+00,1.296205656186381727e+00,-1.328879670994055395e+01,3.387165247892514497e+00,3.981008974335202399e+00
1.458000000000000007e+01,4.000000000000000000e+00,1.332369118247351381e+00,-1.325512814845091469e+01,3.107269779125942044e+00,3.533977386660387854e+00
1.458999999999999986e+01,4.000000000000000000e+00,1.358295832521045909e+00,-1.321133881489972772e+01,2.776209004132018432e+00,4.176008602593444863e+00
1.459999999999999964e+01,4.000000000000000000e+00,1.387417079646211082e+00,-1.317461295139504251e+01,3.149310167544872030e+00,3.480573181673398686e+00
1.460999999999999943e+01,4.000000000000000000e+00,1.420895388361546496e+00,-1.313806898852367411e+01,3.546204057255537112e+00,3.439510963176810154e+00
1.462000000000000099e+01,4.000000000000000000e+00,1.456980272725920678e+00,-1.310422354093559782e+01,3.652078092485692373e+00,3.331963703065299320e+00
1.463000000000000078e+01,4.000000000000000000e+00,1.494665517428394708e+00,-1.307268530532577877e+01,3.842672907153104500e+00,3.037616351479739851e+00
1.464000000000000057e+01,4.000000000000000000e+00,1.533439480983784797e+00,-1.304305634932144642e+01,3.858437912719367979e+00,2.960857851964540099e+00
1.465000000000000036e+01,4.000000000000000000e+00,1.570197281791150035e+00,-1.301203998459951094e+01,3.506603921597190698e+00,3.247001394147361886e+00
1.466000000000000014e+01,4.000000000000000000e+00,1.601578636002649825e+00,-1.297675950427417391e+01,2.849269917100097693e+00,3.709999696129671953e+00
1.466999999999999993e+01,4.000000000000000000e+00,1.624513497932148942e+00,-1.293789755696124466e+01,1.889612490962084390e+00,3.973797057641357267e+00
1.467999999999999972e+01,4.000000000000000000e+00,1.636894506250401227e+00,-1.289731902305574707e+01,8.014711306171777849e-01,4.096506035349775310e+00
1.468999999999999950e+01,4.000000000000000000e+00,1.638601774295318725e+00,-1.285616450294268276e+01,-2.385517869904965893e-01,4.122777445265925600e+00
1.470000000000000107e+01,4.000000000000000000e+00,1.630561352686008769e+00,-1.281476470450856908e+01,-1.158113861201181649e+00,4.154344984011055786e+00
1.471000000000000085e+01,4.000000000000000000e+00,1.614749377452858292e+00,-1.277304892908782641e+01,-1.815898945971772926e+00,4.183617916508676871e+00
1.472000000000000064e+01,4.000000000000000000e+00,1.596835658039992500e+00,-1.273143045769053749e+01,-1.537029104075968711e+00,4.057950320695877799e+00
1.473000000000000043e+01,4.000000000000000000e+00,1.585610695046776542e+00,-1.269360680130981933e+01,-8.512435950915350213e-01,3.605982767160028413e+00
1.474000000000000021e+01,4.000000000000000000e+00,1.580997937377721652e+00,-1.266006361431640492e+01,-2.082864395081271691e-01,3.191540953513419154e+00
1.475000000000000000e+01,4.000000000000000000e+00,1.582481446389940150e+00,-1.263042922127521095e+01,3.784518490760440113e-01,2.816756176318979232e+00
1.475999999999999979e+01,4.000000000000000000e+00,1.589730905318745169e+00,-1.260439720179357437e+01,9.627285115867773024e-01,2.458204930463009141e+00
1.476999999999999957e+01,4.000000000000000000e+00,1.603140042426666856e+00,-1.258211686486076708e+01,1.596517700675673002e+00,2.068390923541553406e+00
1.478000000000000114e+01,4.000000000000000000e+00,1.619070420546462552e+00,-1.256714313414922835e+01,1.854928041804254635e+00,1.389121106767978731e+00
1.479000000000000092e+01,4.000000000000000000e+00,1.640068242884276328e+00,-1.255502585948163308e+01,2.259400747263190290e+00,1.127741207788807154e+00
1.480000000000000071e+01,4.000000000000000000e+00,1.664507726614331773e+00,-1.254448425435381509e+01,2.542811913654898781e+00,1.013376411446896608e+00
1.481000000000000050e+01,4.000000000000000000e+00,1.690635941251471319e+00,-1.253488297934798368e+01,2.636213258406221449e+00,9.275425683191692583e-01
1.482000000000000028e+01,4.000000000000000000e+00,1.716814116304226756e+00,-1.252611335495707934e+01,2.590906496938952586e+00,8.421191815235188338e-01
1.483000000000000007e+01,4.000000000000000000e+00,1.742107998074396313e+00,-1.251825901367490346e+01,2.485741805208521171e+00,7.479765831679739962e-01
1.483999999999999986e+01,4.000000000000000000e+00,1.766271880130362071e+00,-1.251129307018724113e+01,2.371475668973458184e+00,6.666859638711878366e-01
1.484999999999999964e+01,4.000000000000000000e+00,1.789453908580557639e+00,-1.250501251540429770e+01,2.290985073443453146e+00,6.025430070419405260e-01
1.485999999999999943e+01,4.000000000000000000e+00,1.812259491402450795e+00,-1.249944074502281133e+01,2.286578436483109655e+00,5.255188875812255578e-01
1.487000000000000099e+01,4.000000000000000000e+00,1.835907411238121067e+00,-1.249435393888651724e+01,2.424597180374455707e+00,4.341132511426179508e-01
1.488000000000000078e+01,4.000000000000000000e+00,1.861094303363555635e+00,-1.249162454129296052e+01,2.583857219486336287e+00,1.633244094577196714e-01
1.489000000000000057e+01,4.000000000000000000e+00,1.887976411041488944e+00,-1.249159042375159956e+01,2.759218671078555563e+00,-1.022844902393201527e-01
1.490000000000000036e+01,4.000000000000000000e+00,1.916637209736754999e+00,-1.249424510870821692e+01,2.938417334450037277e+00,-3.763508568870222448e-01
1.491000000000000014e+01,4.000000000000000000e+00,1.947222421850867358e+00,-1.249966337892690937e+01,3.144645224684559093e+00,-6.501974390364791967e-01
1.491999999999999993e+01,4.000000000000000000e+00,1.979795496017098699e+00,-1.250766724211805148e+01,3.319227544411463615e+00,-8.944272630884857467e-01
1.492999999999999972e+01,4.000000000000000000e+00,2.013466270645294820e+00,-1.251784448183942366e+01,3.384607549328384923e+00,-1.095148845648242109e+00
1.493999999999999950e+01,4.000000000000000000e+00,2.047181993748937501e+00,-1.252986652712976223e+01,3.351057071863557280e+00,-1.271605379824318760e+00
1.495000000000000107e+01,4.000000000000000000e+00,2.080100565300247784e+00,-1.254357093881527341e+01,3.245254427560992916e+00,-1.433778964894167229e+00
1.496000000000000085e+01,4.000000000000000000e+00,2.111706058711171785e+00,-1.255873989680657488e+01,3.100545265225954861e+00,-1.565239095210251952e+00
1.497000000000000064e+01,4.000000000000000000e+00,2.141838362912853455e+00,-1.257501746714810587e+01,2.956859886803966830e+00,-1.665977547100903955e+00
1.498000000000000043e+01,4.000000000000000000e+00,2.170641023850408580e+00,-1.259204190072588148e+01,2.833094517647217092e+00,-1.718442190118178114e+00
1.499000000000000021e+01,4.000000000000000000e+00,2.198410763499773157e+00,-1.260927258895785386e+01,2.745036590218129291e+00,-1.721884568950428296e+00
1.500000000000000000e+01,4.000000000000000000e+00,2.225694383140472077e+00,-1.262594815024082351e+01,2.734343329086394103e+00,-1.592687897197686109e+00
1.500999999999999979e+01,4.000000000000000000e+00,2.253258722465257602e+00,-1.264088600827779096e+01,2.773974151332735172e+00,-1.435868798607866870e+00
1.501999999999999957e+01,4.000000000000000000e+00,2.281329376078276017e+00,-1.265460298668939565e+01,2.830931784123479567e+00,-1.336115032777976719e+00
1.503000000000000114e+01,4.000000000000000000e+00,2.310042590052547418e+00,-1.266761911183606415e+01,2.899672707670573502e+00,-1.283895485739724895e+00
1.504000000000000092e+01,4.000000000000000000e+00,2.339490773653730038e+00,-1.268028143076639580e+01,2.976546870621064045e+00,-1.254970429177599156e+00
1.505000000000000071e+01,4.000000000000000000e+00,2.369769732158329756e+00,-1.269267395956326361e+01,3.062374942913220544e+00,-1.228043330692235813e+00
1.506000000000000050e+01,4.000000000000000000e+00,2.400820854444657648e+00,-1.270473304094108791e+01,3.128286880310387374e+00,-1.191677313181257913e+00
1.507000000000000028e+01,4.000000000000000000e+00,2.432262791605718455e+00,-1.271650955388529702e+01,3.147934856257489145e+00,-1.169385579412724807e+00
1.508000000000000007e+01,4.000000000000000000e+00,2.463605587587989643e+00,-1.272805986981673776e+01,3.119153214137166508e+00,-1.144155638437543532e+00
1.508999999999999986e+01,4.000000000000000000e+00,2.494404250633203812e+00,-1.273932071515623754e+01,3.048754586048846971e+00,-1.114457972962365817e+00
1.509999999999999964e+01,4.000000000000000000e+00,2.524313021248643540e+00,-1.275033528436578756e+01,2.949438947944629241e+00,-1.093823901375366114e+00
1.510999999999999943e+01,4.000000000000000000e+00,2.553119650715798272e+00,-1.276108756226505747e+01,2.833764024176666396e+00,-1.061630680339593402e+00
1.512000000000000099e+01,4.000000000000000000e+00,2.580797013546587859e+00,-1.277146950370671696e+01,2.724324222711908661e+00,-1.019247746467569327e+00
1.513000000000000078e+01,4.000000000000000000e+00,2.607428003124805826e+00,-1.278126134026998351e+01,2.624006779120014787e+00,-9.482139942762726204e-01
1.514000000000000057e+01,4.000000000000000000e+00,2.633143945281053888e+00,-1.279017874599429838e+01,2.538929117293650339e+00,-8.515790787908120718e-01
1.515000000000000036e+01,4.000000000000000000e+00,2.658178225065949363e+00,-1.279779431465079220e+01,2.487170214031400928e+00,-6.809342247664162961e-01
1.516000000000000014e+01,4.000000000000000000e+00,2.682828647867313787e+00,-1.280351669656792879e+01,2.450424317191342460e+00,-5.058052385772409121e-01
1.516999999999999993e+01,4.000000000000000000e+00,2.707117638699374496e+00,-1.280774599756893117e+01,2.414684735037385899e+00,-3.728346382738411124e-01
1.517999999999999972e+01,4.000000000000000000e+00,2.731055189816457673e+00,-1.281085247628700508e+01,2.379551576803209390e+00,-2.726647209353467161e-01
1.518999999999999950e+01,4.000000000000000000e+00,2.754640364549281628e+00,-1.281304361511820211e+01,2.345264073380789682e+00,-1.834614490448780166e-01
1.520000000000000107e+01,4.000000000000000000e+00,2.777884321947291291e+00,-1.281434738604119161e+01,2.308988267671854278e+00,-9.506430100815912998e-02
1.521000000000000085e+01,4.000000000000000000e+00,2.800685728253356377e+00,-1.281485014796483668e+01,2.258425545881958652e+00,-2.323301541719657165e-02
1.522000000000000064e+01,4.000000000000000000e+00,2.822875527521530703e+00,-1.281473138175411819e+01,2.190517748629286832e+00,3.415297786579972461e-02
1.523000000000000043e+01,4.000000000000000000e+00,2.844292890195835533e+00,-1.281407292260212394e+01,2.107326772655873537e+00,8.662104446694522675e-02
1.524000000000000021e+01,4.000000000000000000e+00,2.864804295459562056e+00,-1.281293006509285703e+01,2.012449494134534778e+00,1.313553414817965337e-01
1.525000000000000000e+01,4.000000000000000000e+00,2.884321251455139290e+00,-1.281138560055756415e+01,1.910399925620967387e+00,1.702419657593494118e-01
1.525999999999999979e+01,4.000000000000000000e+00,2.902796662735474431e+00,-1.280938803209878607e+01,1.806776164233103277e+00,2.185698690572203950e-01
1.526999999999999957e+01,4.000000000000000000e+00,2.920270769299703417e+00,-1.280688985804084368e+01,1.708476023267581301e+00,2.723546891381104507e-01
1.528000000000000114e+01,4.000000000000000000e+00,2.936796254549797425e+00,-1.280377532608913960e+01,1.616189375337829359e+00,3.391839877305292128e-01
